YEAR,MONTH,Number_of_Tags_Issued,animal_type,zip_code,OBJECTID
2016,10,1,DOG,40253,2512
2016,10,3,DOG,40258,2513
2016,10,4,DOG,40272,2514
2016,10,4,DOG,40291,2515
2016,10,5,DOG,40299,2516
2016,10,1,DOG,47129,2517
2016,11,1,CAT,40118,2518
2016,11,2,CAT,40204,2519
2016,11,2,CAT,40205,2520
2016,11,1,CAT,40206,2521
2016,11,3,CAT,40213,2522
2016,11,2,CAT,40214,2523
2016,11,3,CAT,40216,2524
2016,11,1,CAT,40217,2525
2016,11,3,CAT,40218,2526
2016,11,6,CAT,40219,2527
2016,11,1,CAT,40220,2528
2016,11,4,CAT,40223,2529
2016,11,2,CAT,40228,2530
2016,11,3,CAT,40229,2531
2016,11,1,CAT,40241,2532
2016,11,1,CAT,40243,2533
2016,11,2,CAT,40258,2534
2016,11,6,CAT,40272,2535
2016,11,1,CAT,40291,2536
2016,11,2,CAT,47172,2537
2016,11,3,DOG,40025,2538
2016,11,1,DOG,40059,2539
2016,11,3,DOG,40118,2540
2016,11,1,DOG,40150,2541
2016,11,1,DOG,40165,2542
2016,11,1,DOG,40203,2543
2016,11,6,DOG,40204,2544
2016,11,6,DOG,40205,2545
2016,11,3,DOG,40206,2546
2016,11,4,DOG,40207,2547
2016,11,2,DOG,40208,2548
2016,11,1,DOG,40210,2549
2016,11,1,DOG,40211,2550
2016,11,4,DOG,40213,2551
2016,11,10,DOG,40214,2552
2016,11,2,DOG,40215,2553
2016,11,17,DOG,40216,2554
2016,11,11,DOG,40217,2555
2016,11,6,DOG,40218,2556
2016,11,8,DOG,40219,2557
2016,11,4,DOG,40220,2558
2016,11,3,DOG,40222,2559
2016,11,4,DOG,40223,2560
2016,11,5,DOG,40228,2561
2016,11,6,DOG,40229,2562
2016,11,1,DOG,40241,2563
2016,11,5,DOG,40242,2564
2016,11,1,DOG,40243,2565
2016,11,1,DOG,40245,2566
2016,11,8,DOG,40272,2567
2016,11,5,DOG,40291,2568
2016,11,7,DOG,40299,2569
2016,11,1,DOG,40508,2570
2016,12,1,CAT,40071,2571
2016,12,2,CAT,40206,2572
2016,12,4,CAT,40214,2573
2016,12,1,CAT,40220,2574
2016,12,1,CAT,40229,2575
2016,12,1,CAT,40268,2576
2016,12,1,CAT,40272,2577
2016,12,1,DOG,40118,2578
2016,12,6,DOG,40205,2579
2016,12,4,DOG,40207,2580
2016,12,2,DOG,40208,2581
2016,12,1,DOG,40211,2582
2016,12,1,DOG,40212,2583
2016,12,5,DOG,40214,2584
2016,12,5,DOG,40215,2585
2016,12,2,DOG,40216,2586
2016,12,3,DOG,40217,2587
2016,12,1,DOG,40218,2588
2016,12,4,DOG,40219,2589
2016,12,2,DOG,40220,2590
2016,12,2,DOG,40223,2591
2016,12,2,DOG,40228,2592
2016,12,4,DOG,40229,2593
2016,12,2,DOG,40242,2594
2016,12,1,DOG,40268,2595
2016,12,2,DOG,40291,2596
2016,12,4,DOG,40299,2597
2017,2,1,DOG,40217,2598
