OBJECTID,WSR_NAME,WSR_CLASS,ORV,CASEFILE,DSG_MILES,BLM_ORG_CD,GIS_MILES,SHAPE_Length
1,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.27453609,0.00541305571744243
2,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.32625971,0.00594949105132409
3,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.25565283,0.00417423004200425
4,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.40670929,0.00730576770285867
5,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.75560596,0.0132567782573714
6,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,4.92085653,0.082805910945238
7,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.66322781,0.0111765809276945
8,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.1455692,0.00279107728097108
9,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.33521398,0.00532712835535759
10,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.0386203,0.000781510592163035
11,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.52779281,0.00853730705084851
12,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.38479072,0.00690226155117274
13,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.19238119,0.00325121547024514
14,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.85409049,0.0161177916032493
15,Missouri Creek,SCENIC,,OROR   069753,,ORM07,3.11230984,0.047762030626677
16,East Fork Rum Creek,WILD,,OROR   06975801,,ORM07,1.2813518,0.020614067432094
17,Dulog Creek,SCENIC,,OROR   069763,,ORM07,0.44292857,0.00839273920469814
18,Howard Creek,WILD,,OROR   06975102,,ORM07,6.4205121,0.103431703910676
19,Bald Mountain Creek,REC,,OROR   069878,,ORC00,0.61726356,0.0109489274697873
20,Rum Creek,WILD,,OROR   06975501,,ORM07,2.21738809,0.0343402118357797
21,Mule Creek,SCENIC,,OROR   069752,,ORM07,3.4391973,0.0605677383320412
22,Quail Creek,WILD,,"OROR   069782
",,ORM07,1.73097396,0.0269521572699689
23,North Fork Silver Creek,REC,,"OROR   069808
",,ORM07,6.24396753,0.109986563572706
24,Clackamas River Segment E,SCENIC,FISH/CULT/OTHR/REC/WLDL,OROR 044710,,ORN01,6.16558463,0.105203450353975
25,Roaring River,WILD,FISH/OTHR/REC/SCENIC/WLDL,OROR 044743,,ORN01,2.89573388,0.055025435156976
26,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.06798736,0.00101165196990336
27,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.33297483,0.00500035140276155
28,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.13331709,0.00206645917717268
29,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.34222786,0.00590578578766247
30,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05166796,0.000923771967991943
31,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.20615873,0.00401650354485037
32,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09265902,0.00166927312523898
33,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07274927,0.00140065074200219
34,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14269254,0.00273252795749728
35,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03938725,0.000747842645570539
36,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05289782,0.000999206701512183
37,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05036739,0.00092968242158813
38,East Fork Kelsey Creek,WILD,,OROR   06974101,,ORM07,4.65728074,0.0862019116387339
39,Bald Mountain Creek,REC,,OROR   069878,,ORC00,0.13412905,0.00211200766676694
40,Long Gulch,WILD,,OROR   06977401,,ORM07,1.16871401,0.0183914202388671
41,Elkhorn Creek Segment i,WILD,FISH/GEOL/OTHR/SCENIC,OROR 053425,,ORN01,4.1243923,0.080811457743462
42,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.57704521,0.00959657614330904
43,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01318177,0.000257115639229774
44,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.18614047,0.00352374988234982
45,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12023036,0.00230326049906341
46,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.06181901,0.00103559310808566
47,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.35930745,0.00695413569511426
48,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07699921,0.00126260283772236
49,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05241379,0.000896935983921567
50,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.16603207,0.003073705657936
51,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.29679722,0.00579370103723237
52,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04905582,0.000906414801360978
53,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03469289,0.000640767049942928
54,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.32669767,0.0048514762283652
55,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04646225,0.000885039743644812
56,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.0594832,0.0011621844474044
57,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.48572782,0.00804563754637229
58,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.08355173,0.0013652344448542
59,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.46815207,0.00754921920625677
60,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.02423496,0.000407575767435328
61,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.17938508,0.0030690931452145
62,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.28449499,0.00439674478054843
63,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,7.9044214,0.138876436742722
64,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.7810517,0.0121782705555147
65,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.07988059,0.00152233152016846
66,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.01537296,0.000307322577421751
67,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.42418781,0.00820938467106105
68,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,2.30931169,0.044556363752879
69,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.30618373,0.00546620980520881
70,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.63726342,0.0298116310623843
71,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.5544987,0.00864073739226432
72,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.04903134,0.00097663816170554
73,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.15401639,0.00268123409368489
74,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.24954361,0.00362666726304226
75,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.56072146,0.00858849214250169
76,Clackamas River Segment F,REC,FISH/CULT/OTHR/REC/WLDL,OROR 044710,,ORN01,2.43231708,0.0442202000965891
77,Salmon River Segment C,REC,FISH/OTHR/REC/SCENIC/WLDL,OROR 044745,,ORN01,3.07432544,0.0500533666919505
78,Sandy River Section B,REC,FISH/GEOL/OTHR/REC/SCENIC,OROR 044747,,ORN01,7.25059788,0.13666229696281
79,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.11566706,0.00198069641647654
80,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03789161,0.000717095395784904
81,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.24420257,0.00451088454770475
82,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.00497084,9.74309313496422e-05
83,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.16779296,0.00283742792395229
84,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01496494,0.000262768742771942
85,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.28140121,0.00511842479365159
86,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.1065244,0.00192893486103433
87,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07932709,0.00152474459578635
88,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09683208,0.00184817364174403
89,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07591799,0.0014660799575091
90,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07947615,0.00115408929528869
91,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14552038,0.0023025587773214
92,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09844064,0.00159950226969067
93,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.08367365,0.00134509590515636
94,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14749907,0.0023545978532053
95,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.16884316,0.00256691436727379
96,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.30668474,0.00460626273131728
97,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12488375,0.00192573108419409
98,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07637816,0.0012695734769295
99,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.33575698,0.00574788297725521
100,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.56379621,0.0100093499494583
101,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.46885268,0.00786340757913434
102,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,5.11266906,0.0891939904865085
103,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,1.52182663,0.027426002098215
104,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,2.29402786,0.0369387798666484
105,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,1.6938145,0.0290050566270087
106,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.01121343,0.000201045964193014
107,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.04263034,0.000698064181925744
108,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.40373759,0.00783118377878389
109,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,2.25582348,0.0383094123818168
110,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,7.83881132,0.143064244533099
111,Deschutes River Segment A,REC,FISH/REC/SCENIC/WLDL,OROR 044714,,ORP06,0.06186791,0.0011063793193594
112,Deschutes River Segment A,REC,FISH/REC/SCENIC/WLDL,OROR 044714,,ORP06,0.01879475,0.000290560205951215
113,Deschutes River Segment A,REC,FISH/REC/SCENIC/WLDL,OROR 044714,,ORP06,0.11000843,0.00220588891020996
114,Deschutes River Segment A,REC,FISH/REC/SCENIC/WLDL,OROR 044714,,ORP06,0.05828081,0.00112797317176853
115,Deschutes River Segment A,REC,FISH/REC/SCENIC/WLDL,OROR 044714,,ORP06,0.02493425,0.00047986322462042
116,Deschutes River Segment A,REC,FISH/REC/SCENIC/WLDL,OROR 044714,,ORP06,0.11241572,0.00211291402844009
117,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.06837689,0.00105658886653181
118,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.05946224,0.000899924704535357
119,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,1.12987439,0.0185100571853286
120,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.64334912,0.0114083909681403
121,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.65638425,0.0101765374889667
122,Wildhorse Creek Segment A - Little,WILD,OTHR/REC/SCENIC/WLDL,OROR 061066,,ORB06,2.40685757,0.0384212127972209
123,Wildhorse Creek Segment A - Little,WILD,OTHR/REC/SCENIC/WLDL,OROR 061066,,ORB06,0.22370572,0.00353514717797832
124,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.71655238,0.0114630805605611
125,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.23773048,0.0036794035192884
126,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.11778836,0.00194955369200898
127,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.28148866,0.00441380303496807
128,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.54083607,0.00890347507617751
129,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.04877629,0.00092661570496432
130,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.06169412,0.00109114372164285
131,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.30656964,0.00573177984526702
132,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,2.10276877,0.0403752746315913
133,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.040399,0.000636195841041162
134,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12050963,0.00192362752987132
135,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.43420123,0.00759779652027826
136,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.24489279,0.00362403531037735
137,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.33527323,0.00617861586481591
138,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.34585614,0.00647748821858714
139,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.21309931,0.00425262951370698
140,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,1.69156223,0.0314548134714371
141,Grande Ronde River Segment A,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.15143562,0.00225155995614804
142,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0349439,0.000507222220949289
143,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.13588454,0.00222584239400879
144,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.19449752,0.00299997794526671
145,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.20965119,0.00313065551139239
146,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.25440681,0.00458479084018363
147,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.34056606,0.00643248096226232
148,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.74362124,0.0123927550431453
149,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.10679023,0.00156025120407449
150,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.18754842,0.00284657004066756
151,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.27358495,0.00513538237735395
152,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.77709591,0.013974374778283
153,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,1.56405109,0.0249776233306863
154,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.08651108,0.00149557185163568
155,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.2411986,0.00407087277691633
156,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.05365565,0.000969521818090796
157,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.02923862,0.000593142088832184
158,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.0007689,1.12583590951369e-05
159,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.28473399,0.00537445474750773
160,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.48695112,0.00864717142759879
161,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,1.24949124,0.0228920996091713
162,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.31013413,0.00570686763968553
163,Salmon River Segment D,REC,FISH/REC/WLDL/OTHR,OROR 044744,,ORN01,3.10176636,0.0525479040481713
164,Salmon River Segment E,SCENIC,FISH/REC/WLDL/OTHR,OROR 044744,,ORN01,4.90136995,0.0846308871091597
165,Sandy River Segment C,SCENIC,FISH/GEOL/REC/SCENIC/WLDL/OTHR,OROR 044746,,ORN01,4.06731379,0.0731246797273511
166,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.01447607,0.00029338703406031
167,North Umpqua River,REC,FISH/OTHR/REC/SCENIC,OROR 044739,,ORR04,8.43761888,0.154025285513206
168,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.06784514,0.00123977734742475
169,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.83952366,0.0140941584855974
170,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.48754096,0.00860338864904144
171,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07374775,0.00128980322354601
172,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05560751,0.000863324469581204
173,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.35612475,0.00611181771286728
174,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.17900566,0.0027035280558572
175,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0668724,0.000996276017782288
176,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.5065886,0.026692469276484
177,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.25915326,0.004426589082481
178,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.2980682,0.00540715290726848
179,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.34429388,0.00518423311889146
180,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.26476569,0.0052563042727957
181,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.43951271,0.00841201975096931
182,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.16103533,0.00289380862218493
183,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.1395036,0.00256739334937025
184,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.42167923,0.0266695248891001
185,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.18844611,0.00375470653627363
186,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.26868417,0.00501307682349686
187,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.18775048,0.00328017174315355
188,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.25528065,0.0040466359325791
189,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.5777609,0.0105171331657848
190,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.2591542,0.00517559572968264
191,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.04442658,0.000661972902053875
192,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.49123361,0.00826987099819428
193,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.37473975,0.00649054887293057
194,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.6265834,0.0124918396222141
195,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.30605989,0.00557365384322802
196,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.37705184,0.00628890642578868
197,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.36137357,0.0268883602211461
198,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.18967216,0.00326738301079183
199,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.27407715,0.0202221828500873
200,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.76207242,0.0147991391409259
201,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.0571798,0.00109368605473212
202,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,4.36303505,0.0703258672536134
203,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.51591541,0.00988948759880586
204,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.07322406,0.00148769774409669
205,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01753172,0.000301771909926547
206,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.13613064,0.00223415096157072
207,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.45414711,0.00847631960066135
208,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.45194575,0.00713272461679136
209,Grande Ronde River Segment A,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.05084988,0.000956092967370188
210,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.27537351,0.0054604934310943
211,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,1.56203321,0.0310275881650675
212,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.04271945,0.000819223689469748
213,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.0180281,0.00031249013044914
214,Elkhorn Creek Segment i,WILD,FISH/GEOL/OTHR/SCENIC,OROR 053425,,ORN01,1.30817112,0.0248558439072178
215,Bald Mountain Creek,REC,,OROR   069878,,ORC00,0.11469023,0.00213094831407739
216,Hewitt Creek,SCENIC,,OROR   06976101,,ORM07,1.2493933,0.0195524826609327
217,Cowley Creek,WILD,,OROR   069771,,ORM07,1.19511292,0.0186717374353422
218,Bald Mountain Creek,REC,,OROR   069878,,ORC00,0.85999437,0.0148285409820205
