rxdevice,fileid,txdevice,starttime,endtime,valuevalue
6455,315987.0,31295,277550066038537.0,277550365915420.0,255
6455,315988.0,-32695,277589666145254.0,277589966022053.0,255
6455,315988.0,-29926,277590566145700.0,277590866022081.0,255
6455,315988.0,-29719,277589366145445.0,277589666022075.0,255
6455,315988.0,-7133,277589966145402.0,277590266022083.0,255
6455,315988.0,-231,277590266145519.0,277590566022083.0,255
6455,315988.0,191,277590866145582.0,277590984122063.0,255
6455,315988.0,544,277589066145413.0,277589366022078.0,255
6455,315988.0,1523,277588766145517.0,277589066022081.0,255
6455,315988.0,31966,277588466146008.0,277588766022073.0,255
6455,315991.0,-12738,277636766128966.0,277637066005404.0,255
6455,315991.0,-6994,277635866129013.0,277636166005421.0,255
6455,315991.0,7188,277636166129025.0,277636466005447.0,255
6455,315991.0,29773,277636466129030.0,277636766005398.0,255
6455,315991.0,30060,277637066128975.0,277637068505355.0,255
6455,315992.0,7897,277673366141775.0,277673636117947.0,255
6455,315994.0,-27180,277679966034626.0,277680265911618.0,255
6455,315994.0,-14974,277679666034843.0,277679965911620.0,255
6455,315994.0,-8487,277680266034851.0,277680343911614.0,255
6455,315998.0,-19555,277982366118304.0,277982665994797.0,255
6455,315998.0,-7974,277982666119086.0,277982965994810.0,255
6455,315998.0,10803,277982966118260.0,277983061994795.0,255
6455,315998.0,17400,277982066118664.0,277982365994848.0,255
6455,315999.0,-17031,278021066093809.0,278021132969955.0,255
6455,315999.0,-10960,278020766093559.0,278021065969957.0,255
6455,315999.0,-8564,278019866093439.0,278020165969907.0,255
6455,315999.0,16003,278020466093656.0,278020765969945.0,255
6455,315999.0,16110,278020166093225.0,278020465969941.0,255
6463,316114.0,5183,276441866056378.0,276441929432937.0,255
6463,316114.0,25909,276441566056467.0,276441865932915.0,255
6463,316115.0,19738,276443366081979.0,276443549458484.0,255
6463,316116.0,-16953,276449966118328.0,276450265994645.0,255
6463,316116.0,8533,276450266118322.0,276450495694782.0,255
6463,316117.0,-24326,276458966111372.0,276459085587917.0,255
6463,316119.0,7,276475766079686.0,276476048156305.0,255
6463,316120.0,11075,276521066041808.0,276521204018355.0,255
6463,316121.0,-31916,276554366127587.0,276554666004405.0,255
6463,316121.0,-23892,276555266127727.0,276555566004353.0,255
6463,316121.0,19853,276554666127716.0,276554966004387.0,255
6463,316121.0,27006,276554966127716.0,276555266004394.0,255
6463,316121.0,28431,276555566127981.0,276555713504337.0,255
6463,316122.0,-26000,276557066090355.0,276557365967243.0,255
6463,316122.0,-12135,276557366090322.0,276557665967281.0,255
6463,316122.0,-1345,276557666090416.0,276557894567278.0,255
6463,316122.0,32447,276556766090472.0,276557065967240.0,255
6463,316123.0,30399,276558566096033.0,276558620972559.0,255
6463,316124.0,-10243,276561266036088.0,276561565911927.0,255
6463,316124.0,-4724,276561866035354.0,276562165911766.0,255
6463,316124.0,-645,276561566035349.0,276561865911886.0,255
6463,316124.0,-235,276562166035307.0,276562262511801.0,255
6463,316125.0,-16026,276573266132141.0,276573566008434.0,255
6463,316125.0,-14589,276574766131936.0,276574793008431.0,255
6463,316125.0,-12712,276573566131961.0,276573646508409.0,255
6463,316126.0,1245,276606866071877.0,276606923548562.0,255
6463,316126.0,21318,276606266071913.0,276606565948710.0,255
6463,316126.0,25400,276606566071829.0,276606865948605.0,255
6463,316127.0,-17635,276627566057239.0,276627621633915.0,255
6463,316127.0,8056,276627266057249.0,276627565933934.0,255
6463,316130.0,-30747,276721466058370.0,276721703834706.0,255
6463,316130.0,27371,276721166058202.0,276721465934712.0,255
6463,316131.0,30952,276726266033682.0,276726355010306.0,255
6463,316134.0,-29790,276780566127374.0,276780707403961.0,255
6463,316135.0,23931,276813566095384.0,276813800071628.0,255
6463,316136.0,28909,276815966037005.0,276816065313595.0,255
6463,316137.0,16198,276866666089450.0,276866685366190.0,255
6463,316138.0,-16765,276900566116588.0,276900754593372.0,255
6463,316138.0,1246,276900266116667.0,276900565993365.0,255
6463,316139.0,-12481,276905666072524.0,276905965948928.0,255
6463,316139.0,-10514,276906266072360.0,276906488548882.0,255
6463,316139.0,-1139,276905966072423.0,276906265948891.0,255
6463,316140.0,-9008,276914066095011.0,276914356571504.0,255
6463,316141.0,-16086,276915866036581.0,276915958213076.0,255
6463,316142.0,-27457,276917066082630.0,276917304259241.0,255
6463,316142.0,970,276916766082656.0,276917065959246.0,255
6463,316143.0,-14043,276953366088095.0,276953496164635.0,255
6463,316146.0,-5945,276991166108673.0,276991465985216.0,255
6463,316146.0,26552,276991466108659.0,276991729485186.0,255
6463,316147.0,-22885,277039766124609.0,277039791601288.0,255
6463,316148.0,17824,277073066061250.0,277073267137615.0,255
6463,316149.0,-22519,277074866065046.0,277075165941344.0,255
6463,316149.0,3972,277074566064953.0,277074865941503.0,255
6463,316149.0,22822,277075166065129.0,277075335941543.0,255
6463,316149.0,23474,277074266064889.0,277074565941396.0,255
6463,316150.0,-10128,277080866038248.0,277081038614682.0,255
6463,316155.0,-13350,277126466088060.0,277126717964867.0,255
6463,316157.0,-25648,277129466041387.0,277129539117872.0,255
6463,316159.0,-22968,277155866074542.0,277156154150945.0,255
6463,316159.0,-20713,277155566074380.0,277155865950950.0,255
6463,316159.0,-14223,277155266074634.0,277155565950958.0,255
6463,316159.0,-7510,277153466074170.0,277153519850985.0,255
6463,316159.0,-6313,277154666074462.0,277154965950938.0,255
6463,316159.0,19559,277154966074457.0,277155265950958.0,255
6463,316159.0,26718,277154366074346.0,277154665950943.0,255
6463,316161.0,-28623,277160666084238.0,277160802160675.0,255
6463,316161.0,-12562,277163366084092.0,277163399760649.0,255
6463,316161.0,2001,277163066084211.0,277163365960620.0,255
6463,316161.0,14369,277161866084228.0,277162165960700.0,255
6463,316161.0,24135,277162166084190.0,277162465960687.0,255
6463,316161.0,24824,277162466084223.0,277162765960705.0,255
6463,316161.0,25805,277162766084135.0,277163065960716.0,255
6463,316161.0,26775,277161566084200.0,277161865960702.0,255
6463,316162.0,6722,277209866085282.0,277210021062046.0,255
6463,316162.0,7893,277209566085299.0,277209865962031.0,255
6463,316164.0,3480,277244966119004.0,277245019895482.0,255
6463,316165.0,-14605,277246166084903.0,277246465961539.0,255
6463,316165.0,-7223,277245866085132.0,277246165961504.0,255
6463,316165.0,14992,277246466085080.0,277246539861558.0,255
6463,316166.0,-15777,277256666087771.0,277256897464175.0,255
6463,316168.0,-26168,277265966099593.0,277266209076351.0,255
6463,316168.0,-19631,277267166099616.0,277267410776340.0,255
6463,316168.0,-11640,277266866099654.0,277267165976326.0,255
6463,316168.0,-4537,277265666099690.0,277265965976352.0,255
6463,316168.0,4872,277265066099803.0,277265102776371.0,255
6463,316168.0,6649,277266566099529.0,277266865976377.0,255
6463,316169.0,24102,277313066065122.0,277313354041639.0,255
6463,316172.0,1348,277337366053295.0,277337665929710.0,255
6463,316172.0,20582,277337666053253.0,277337876329694.0,255
6463,316173.0,-24756,277385066123360.0,277385306099151.0,255
6463,316175.0,16866,277426166053992.0,277426268930458.0,255
6463,316177.0,32165,277503866090201.0,277504020266933.0,255
6463,316180.0,-23304,277513166100970.0,277513407877268.0,255
6463,316180.0,5127,277512866100946.0,277513165977292.0,255
6463,316180.0,12457,277512566101834.0,277512865977294.0,255
6463,316182.0,31342,277593566089537.0,277593573766291.0,255
6463,316183.0,-4508,277596266044003.0,277596299120880.0,255
6463,316184.0,-15523,277597466047634.0,277597557023954.0,255
6467,316208.0,-19158,276449366092207.0,276449665968629.0,255
6467,316208.0,20617,276449966092044.0,276450265968631.0,255
6467,316208.0,30448,276449666091889.0,276449965968651.0,255
6467,316208.0,31450,276450266091868.0,276450464768659.0,255
6467,316221.0,-27087,276785066104057.0,276785365980411.0,255
6467,316221.0,-26557,276784766103892.0,276785065980418.0,255
6467,316221.0,-21454,276785366103876.0,276785511080394.0,255
6467,316221.0,17107,276786566104327.0,276786624980413.0,255
6467,316222.0,-32698,276820766128314.0,276820945604949.0,255
6467,316222.0,-31992,276820466128247.0,276820766004979.0,255
6467,316222.0,-6777,276820166128262.0,276820466004971.0,255
6467,316222.0,30782,276819866128298.0,276820166004976.0,255
6467,316223.0,-15999,276871766056176.0,276872065932395.0,0
6467,316223.0,-452,276871466056096.0,276871765932395.0,0
6467,316223.0,19882,276871166056030.0,276871465932382.0,0
6467,316223.0,31582,276872066056087.0,276872361632359.0,0
6467,316224.0,-21117,276908066070264.0,276908365946882.0,255
6467,316224.0,7289,276908666070306.0,276908789946840.0,255
6467,316224.0,21998,276907766070241.0,276908065946934.0,255
6467,316224.0,23600,276908366070109.0,276908665946971.0,255
6467,316224.0,23948,276907466070254.0,276907765946866.0,255
6467,316226.0,-393,276949766110248.0,276950065986959.0,255
6467,316226.0,10164,276950066110683.0,276950365986931.0,255
6467,316226.0,25673,276950366110190.0,276950665986881.0,255
6467,316226.0,26810,276950666110606.0,276950797586908.0,255
6467,316227.0,-10473,276988766085247.0,276989065962023.0,255
6467,316227.0,9961,276989366085399.0,276989665962057.0,255
6467,316227.0,16724,276989066085192.0,276989365962114.0,255
6467,316227.0,31834,276989666085628.0,276989749362070.0,255
6467,316228.0,-25204,277002266083786.0,277002307360596.0,255
6467,316228.0,-13202,277001666083877.0,277001965960583.0,255
6467,316228.0,-5779,277000466083812.0,277000765960582.0,255
6467,316228.0,1076,277000166083750.0,277000465960630.0,255
6467,316228.0,6238,277000766083644.0,277001065960604.0,255
6467,316228.0,7308,277001066083843.0,277001365960597.0,255
6467,316228.0,11247,277001366083574.0,277001665960609.0,255
6467,316228.0,11943,277001966083753.0,277002265960599.0,255
6467,316228.0,18382,276999866084283.0,277000165960624.0,255
6467,316246.0,11724,277389566101162.0,277389865978006.0,255
6467,316246.0,17762,277389866101139.0,277390165978129.0,255
6467,316246.0,29003,277390166101330.0,277390465977985.0,255
6467,316246.0,32364,277390466101556.0,277390581277972.0,255
6467,316247.0,-18665,277425866092797.0,277426165969138.0,255
6467,316247.0,-9514,277426466092635.0,277426765969153.0,255
6467,316247.0,-6824,277427066092574.0,277427106169173.0,255
6467,316247.0,5912,277426166092524.0,277426465969144.0,255
6467,316247.0,7241,277426766092494.0,277427065969163.0,255
6467,316248.0,-16285,277477166128654.0,277477351504878.0,255
6467,316248.0,3754,277476866128676.0,277477166015779.0,255
6467,316248.0,17211,277476266128681.0,277476566016052.0,255
6467,316248.0,26089,277476566128721.0,277476866015822.0,255
6467,316249.0,-21089,277512266079041.0,277512565955482.0,255
6467,316249.0,-3859,277512566078591.0,277512865955505.0,255
6467,316249.0,15182,277512866078645.0,277513165955483.0,255
6467,316249.0,30631,277513166078883.0,277513347155498.0,255
6467,316250.0,-28743,277562666045163.0,277562965921871.0,255
6467,316250.0,-27671,277563566045494.0,277563567621852.0,255
6467,316250.0,-18637,277563266045169.0,277563565921892.0,255
6467,316250.0,21754,277562966045184.0,277563265921896.0,255
6467,316251.0,-25705,277600166098255.0,277600465975021.0,255
6467,316251.0,-18979,277599566098182.0,277599865974786.0,255
6467,316251.0,10477,277600466098480.0,277600546074779.0,255
6467,316251.0,19727,277599266098538.0,277599565974797.0,255
6467,316251.0,25022,277599866098604.0,277600165974791.0,255
6467,316256.0,-18535,277745066041654.0,277745357818384.0,255
6467,316256.0,-10589,277744466041705.0,277744765918394.0,255
6467,316256.0,31312,277744766041586.0,277745065918423.0,255
6467,316257.0,17419,277747166054998.0,277747185931278.0,255
6467,316258.0,-26907,277751966088384.0,277752265964661.0,255
6467,316258.0,-26128,277751666088423.0,277751965964684.0,255
6467,316258.0,3369,277751066088424.0,277751365964657.0,255
6467,316258.0,17078,277752266088413.0,277752565964702.0,255
6467,316258.0,31838,277752566088380.0,277752782564695.0,255
6467,316258.0,32595,277751366088309.0,277751665964714.0,255
6467,316271.0,-29504,277994966071746.0,277995265948092.0,255
6467,316271.0,-5525,277996166071618.0,277996204748176.0,255
6467,316271.0,-4574,277995566071698.0,277995865948126.0,255
6467,316271.0,23973,277995266071774.0,277995565948107.0,255
6467,316271.0,27835,277995866071743.0,277996165948145.0,255
6467,316272.0,-29494,278030966098747.0,278031265975094.0,255
6467,316272.0,5336,278031266098814.0,278031271875085.0,255
6467,316272.0,12954,278030066098727.0,278030365975075.0,255
6467,316272.0,13561,278030666098847.0,278030965975118.0,255
6467,316272.0,18912,278030366098790.0,278030665975097.0,255
6467,316273.0,-18768,278073266041731.0,278073527217941.0,255
6467,316273.0,-2321,278072966041858.0,278073265917989.0,255
6467,316273.0,16742,278072666041712.0,278072965917968.0,255
6467,316273.0,24880,278072366041652.0,278072665917981.0,255
6467,316274.0,-27562,278117066121052.0,278117365997689.0,255
6467,316274.0,-23228,278117366121104.0,278117432797709.0,255
6467,316274.0,-10587,278116766121012.0,278117065997697.0,255
6467,316274.0,12460,278116466121126.0,278116765997707.0,255
6467,316275.0,-26850,278168066112487.0,278168365989023.0,255
6467,316275.0,-26292,278168366112633.0,278168572789017.0,255
6467,316275.0,-4978,278167166112675.0,278167465989014.0,255
6467,316275.0,5876,278167466112442.0,278167765989034.0,255
6467,316275.0,6701,278167766112606.0,278168065989032.0,255
6467,316276.0,-29358,278202866049191.0,278203165925501.0,255
6467,316276.0,-15024,278202566049214.0,278202865925465.0,255
6467,316276.0,9684,278203466049194.0,278203753325522.0,255
6467,316276.0,19847,278203166049205.0,278203465925468.0,255
6467,316289.0,-25386,278599166127312.0,278599466003809.0,255
6467,316289.0,-10273,278599466127288.0,278599766003813.0,255
6467,316289.0,16414,278600066127300.0,278600340303779.0,255
6467,316289.0,22816,278599766127245.0,278600066003803.0,255
6467,316290.0,-2844,278635766112829.0,278635920289265.0,255
6467,316290.0,13046,278635466112771.0,278635765989261.0,255
6467,316290.0,27717,278635166112628.0,278635465989271.0,255
6467,316294.0,-24394,278686166063064.0,278686465940048.0,255
6467,316294.0,-17664,278686766063098.0,278687065940029.0,255
6467,316294.0,-17408,278685866063303.0,278686165940043.0,255
6467,316294.0,5809,278687366063998.0,278687394540008.0,255
6467,316294.0,9470,278687066063195.0,278687365940023.0,255
6467,316294.0,11967,278686466063205.0,278686765940037.0,255
6467,316295.0,8809,278721866103570.0,278722165980314.0,255
6467,316295.0,10511,278722766103730.0,278723044480342.0,255
6467,316295.0,14783,278722466103732.0,278722765980328.0,255
6467,316295.0,19078,278722166103751.0,278722465980317.0,255
6467,316296.0,-6794,278771066075230.0,278771078851866.0,255
6467,316296.0,13038,278770166075351.0,278770465951915.0,255
6467,316296.0,14520,278770766075328.0,278771065951857.0,255
6467,316296.0,22455,278770466075331.0,278770765951908.0,255
6467,316297.0,-31597,278807666097324.0,278807965974191.0,255
6467,316297.0,-28599,278807966097439.0,278808265974195.0,255
6467,316297.0,1652,278808266097367.0,278808313374205.0,255
6467,316297.0,19290,278807366097446.0,278807665974180.0,255
6478,316309.0,-9058,276472166129930.0,276472209806917.0,255
6478,316309.0,2984,276471866131034.0,276472166006928.0,255
6478,316310.0,-30878,276473666056860.0,276473801033264.0,255
6478,316310.0,3296,276473366057081.0,276473665933271.0,255
6478,316311.0,-588,276479366093221.0,276479444469729.0,255
6478,316312.0,-6692,276524966118474.0,276525265995169.0,255
6478,316312.0,-2075,276525266118615.0,276525494595168.0,255
6478,316312.0,2379,276524666118585.0,276524965995148.0,255
6478,316314.0,-4903,276557966077332.0,276558265953831.0,255
6478,316314.0,7811,276558266077309.0,276558543453837.0,255
6478,316316.0,-24118,276560066100035.0,276560333676679.0,255
6478,316316.0,30472,276559766100176.0,276560065976706.0,255
6478,316317.0,-6662,276566966117979.0,276567265994530.0,255
6478,316317.0,13240,276566666118302.0,276566965994521.0,255
6478,316317.0,14959,276567266118108.0,276567530994541.0,255
6478,316318.0,-20321,276570566040397.0,276570712317457.0,255
6478,316318.0,-11923,276569966040434.0,276570265917454.0,255
6478,316318.0,19098,276570266040583.0,276570565917509.0,255
6478,316318.0,26419,276569666040685.0,276569965917441.0,255
6478,316321.0,13482,276619766073353.0,276619886449839.0,255
6478,316321.0,27092,276619466073126.0,276619765949876.0,255
6478,316322.0,4045,276627866095921.0,276627889472256.0,255
6478,316322.0,9875,276627566095949.0,276627865972281.0,255
6478,316325.0,-7490,276717566063439.0,276717865939499.0,255
6478,316325.0,-5264,276717866063238.0,276718063739517.0,255
6478,316326.0,-29006,276720266046802.0,276720565923348.0,255
6478,316326.0,-25113,276720566046788.0,276720686423342.0,255
6478,316327.0,-30743,276722066114012.0,276722278390203.0,255
6478,316327.0,591,276721766114084.0,276722065990219.0,255
6478,316328.0,-31120,276782366081436.0,276782665958326.0,255
6478,316328.0,-21495,276782666081559.0,276782965958402.0,255
6478,316328.0,-4888,276783266081687.0,276783565958391.0,255
6478,316328.0,602,276782966081667.0,276783265958286.0,255
6478,316328.0,14763,276783566081582.0,276783570958401.0,255
6478,316329.0,-31237,276819866102301.0,276820165979064.0,255
6478,316329.0,-10904,276820166102096.0,276820331179054.0,255
6478,316329.0,7812,276819266102202.0,276819565979089.0,255
6478,316329.0,11174,276819566102103.0,276819865979064.0,255
6478,316330.0,-25845,276870866114882.0,276871165991309.0,255
6478,316330.0,6392,276871166114937.0,276871361691298.0,255
6478,316330.0,22070,276870566114731.0,276870865991313.0,255
6478,316331.0,-4343,276872666085712.0,276872775962459.0,255
6478,316331.0,20848,276872366085611.0,276872665962466.0,255
6478,316332.0,5518,276904166074304.0,276904256550797.0,255
6478,316332.0,12589,276903866074233.0,276904165950774.0,255
6478,316333.0,-31026,276905966085698.0,276905972162523.0,255
6478,316333.0,-18851,276905666085770.0,276905965962525.0,255
6478,316333.0,9662,276905066085885.0,276905366066173.0,255
6478,316333.0,27556,276905366185747.0,276905665962552.0,255
6478,316334.0,26339,276906566077995.0,276906727054325.0,255
6478,316335.0,17787,276911666103149.0,276911806379701.0,255
6478,316336.0,-8169,276957266096305.0,276957361673267.0,255
6478,316337.0,-18461,276957866065903.0,276958165942607.0,255
6478,316337.0,-13923,276958166066033.0,276958380042640.0,255
6478,316338.0,-24818,276959666121697.0,276959965997768.0,255
6478,316338.0,-3881,276959966121124.0,276960097797574.0,255
6478,316339.0,20110,276990566082868.0,276990702359411.0,255
6478,316339.0,20504,276990266082918.0,276990565959444.0,255
6478,316340.0,-4591,276991766060470.0,276992065936799.0,255
6478,316340.0,29987,276991466060525.0,276991765936903.0,255
6478,316340.0,30482,276992066060451.0,276992308436825.0,255
6478,316341.0,-24385,277043666072775.0,277043965949562.0,255
6478,316341.0,17078,277043366072821.0,277043665949622.0,255
6478,316341.0,32000,277043966072829.0,277044113649533.0,255
6478,316342.0,-12188,277045166091945.0,277045354468635.0,255
6478,316342.0,19582,277044866092281.0,277045165968619.0,255
6478,316343.0,-5131,277076666097130.0,277076899473839.0,255
6478,316344.0,-22174,277077866102378.0,277078165979187.0,255
6478,316344.0,-3356,277078466102368.0,277078560479182.0,255
6478,316344.0,28695,277078166102727.0,277078465979187.0,255
6478,316346.0,24783,277092866054622.0,277092977131349.0,255
6478,316347.0,15525,277130066072350.0,277130321049039.0,255
6478,316347.0,25003,277129766072379.0,277130065949020.0,255
6478,316349.0,-31101,277131866092816.0,277132165969180.0,255
6478,316349.0,-14019,277132166092665.0,277132359869180.0,255
6478,316350.0,20564,277163066126217.0,277163240402833.0,255
6478,316350.0,28398,277162766126106.0,277163066002865.0,255
6478,316351.0,14926,277163966035380.0,277164028712000.0,255
6478,316353.0,27703,277164866102624.0,277164947878971.0,255
6478,316356.0,-2928,277216766111812.0,277217065988719.0,255
6478,316356.0,754,277217366111702.0,277217665988688.0,255
6478,316356.0,4597,277217066111870.0,277217365988781.0,255
6478,316356.0,5643,277217666111819.0,277217965988717.0,255
6478,316356.0,16094,277216466112021.0,277216765988681.0,255
6478,316356.0,31803,277217966111912.0,277218147888681.0,255
6478,316359.0,-24188,277229666043082.0,277229965919550.0,255
6478,316359.0,-10172,277231466042868.0,277231644319475.0,255
6478,316359.0,-5158,277229966042877.0,277230265919538.0,255
6478,316359.0,5220,277230566042856.0,277230814119494.0,255
6478,316359.0,26755,277230266042863.0,277230565919510.0,255
6478,316360.0,-30130,277232066104862.0,277232274180941.0,255
6478,316364.0,-29644,277247666063951.0,277247906540009.0,255
6478,316364.0,-24511,277246766063501.0,277247065940046.0,255
6478,316364.0,6323,277247366063607.0,277247665939992.0,255
6478,316364.0,23783,277246466063763.0,277246765939999.0,255
6478,316364.0,26510,277247066064135.0,277247365939983.0,255
6478,316365.0,1624,277248566038204.0,277248605814864.0,255
6478,316365.0,14694,277248266039242.0,277248565914884.0,255
6478,316367.0,6434,277303166039827.0,277303237516158.0,255
6478,316368.0,-31621,277388366084775.0,277388407961416.0,255
6478,316368.0,-5067,277387466084872.0,277387765961436.0,255
6478,316368.0,-2786,277386866084911.0,277387165961446.0,255
6478,316368.0,1842,277387766084810.0,277388065961414.0,255
6478,316368.0,13520,277387166084878.0,277387465961447.0,255
6478,316368.0,21579,277388066084855.0,277388365961358.0,255
6478,316369.0,-24512,277406366119396.0,277406665996081.0,255
6478,316369.0,-16650,277406666119317.0,277406718996076.0,255
6478,316371.0,6390,277407866061988.0,277408165938481.0,255
6478,316371.0,23964,277408166061967.0,277408246638361.0,255
6478,316372.0,-26467,277422566039317.0,277422865916062.0,255
6478,316372.0,-17739,277423466039275.0,277423765815962.0,255
6478,316372.0,6188,277423166039326.0,277423465915965.0,255
6478,316372.0,16155,277422866039297.0,277423165915948.0,255
6478,316372.0,29709,277424366039304.0,277424432015958.0,255
6478,316373.0,9787,277475966058331.0,277476240734784.0,255
6478,316373.0,21714,277475666058431.0,277475965934765.0,255
6478,316373.0,29628,277475366058472.0,277475665934778.0,255
6478,316374.0,-9854,277477166114326.0,277477465990782.0,255
6478,316374.0,27959,277477466114291.0,277477667490773.0,255
6478,316375.0,-2528,277508966038038.0,277509187314672.0,255
6478,316375.0,29914,277508666038164.0,277508965914734.0,255
6478,316376.0,-523,277510766032858.0,277511029709674.0,255
6478,316376.0,4988,277510466032821.0,277510765909679.0,255
6478,316377.0,-22706,277562366127668.0,277562666003969.0,255
6478,316377.0,-15449,277562666127261.0,277562704803999.0,255
6478,316377.0,22943,277561766127710.0,277562066003990.0,255
6478,316377.0,31981,277562066127346.0,277562366003998.0,255
6478,316378.0,-11184,277564466043794.0,277564583820651.0,255
6478,316378.0,-9549,277564166043851.0,277564465920633.0,255
6478,316379.0,-31913,277595066102811.0,277595313679436.0,255
6478,316380.0,-21452,277596266065850.0,277596565942188.0,255
6478,316380.0,10454,277596566065671.0,277596865942245.0,255
6478,316380.0,16043,277596866065677.0,277597165942180.0,255
6478,316380.0,30104,277597166065606.0,277597171742198.0,255
6478,316381.0,-691,277648166111828.0,277648465988175.0,255
6478,316381.0,6108,277648766111832.0,277649013788188.0,255
6478,316381.0,27467,277648466111814.0,277648765988174.0,255
6478,316382.0,-3760,277649966086123.0,277650265962524.0,255
6478,316382.0,16873,277650266085886.0,277650395562731.0,255
6478,316383.0,21890,277681466056445.0,277681670832685.0,255
6478,316384.0,15228,277682966043467.0,277683084120325.0,255
6478,316384.0,30954,277682666043624.0,277682965920040.0,255
6478,316385.0,2895,277683566116377.0,277683583792899.0,255
6478,316386.0,-20036,277740266122204.0,277740502998640.0,255
6478,316386.0,-18131,277739666122157.0,277739965998633.0,255
6478,316386.0,14891,277739966122175.0,277740265998644.0,255
6478,316387.0,-1459,277742066132341.0,277742365908649.0,255
6478,316387.0,11031,277742366032117.0,277742626908836.0,255
6478,316388.0,4573,277748666070448.0,277748919447232.0,255
6478,316388.0,18703,277748366071692.0,277748665947241.0,255
6478,316389.0,-28958,277749866054608.0,277750165931110.0,255
6478,316389.0,-26933,277750166054614.0,277750336631201.0,255
6478,316390.0,-20117,277767866091045.0,277768138267932.0,255
6478,316390.0,3693,277767566091431.0,277767865967948.0,255
6478,316391.0,1683,277769666042773.0,277769846419231.0,255
6478,316391.0,27246,277769366042630.0,277769665919237.0,255
6478,316391.0,28705,277769066042678.0,277769365919256.0,255
6478,316393.0,-17476,277782866056116.0,277782867732637.0,255
6478,316394.0,-11553,277821566120614.0,277821865997304.0,255
6478,316394.0,-9758,277822466120756.0,277822765997299.0,255
6478,316394.0,5937,277822166120385.0,277822465997295.0,255
6478,316394.0,13674,277822766120828.0,277822785197288.0,255
6478,316394.0,22108,277821866120605.0,277822165997290.0,255
6478,316395.0,-26489,277830566090676.0,277830865967287.0,255
6478,316395.0,-25027,277831466090494.0,277831597167285.0,255
6478,316395.0,-5932,277830866090622.0,277831165967303.0,255
6478,316395.0,8274,277830266090642.0,277830565967344.0,255
6478,316395.0,13245,277831166090785.0,277831465967421.0,255
6478,316396.0,16033,277847366073884.0,277847665950748.0,255
6478,316396.0,32447,277847666073779.0,277847795750877.0,255
6478,316397.0,-4071,277850066116713.0,277850134892690.0,255
6478,316397.0,17151,277849766116522.0,277850065992708.0,255
6478,316398.0,-23176,277859966038684.0,277860265915077.0,255
6478,316398.0,4846,277860266038463.0,277860449715104.0,255
6478,316399.0,-31650,277861466046882.0,277861765923438.0,255
6478,316399.0,30224,277861766046686.0,277861784023449.0,255
6478,316400.0,-22739,277912766047620.0,277913065924031.0,255
6478,316400.0,20967,277913366047928.0,277913663623997.0,255
6478,316400.0,27103,277912466047483.0,277912765923994.0,255
6478,316400.0,31630,277913066047650.0,277913365924006.0,255
6478,316402.0,-22418,277919666107684.0,277919965984303.0,255
6478,316402.0,-19443,277920266107953.0,277920565984272.0,255
6478,316402.0,-6700,277919966108036.0,277920265984254.0,255
6478,316402.0,29694,277920566107914.0,277920728884235.0,255
6478,316403.0,15168,277932866120505.0,277933165997024.0,255
6478,316403.0,19650,277933166120264.0,277933179197039.0,255
6478,316404.0,-14604,277940066070869.0,277940304647446.0,255
6478,316405.0,-20431,277950866062720.0,277951165939119.0,255
6478,316405.0,-20134,277950266062577.0,277950565939171.0,255
6478,316405.0,-16020,277950566062806.0,277950865939183.0,255
6478,316405.0,16782,277951166062511.0,277951253639115.0,255
6478,316406.0,-31979,277961066097736.0,277961365974185.0,255
6478,316406.0,668,277961666097563.0,277961965974186.0,255
6478,316406.0,5407,277961366097551.0,277961665974176.0,255
6478,316406.0,15729,277961966097544.0,277962247574200.0,255
6478,316407.0,-28700,277992866114859.0,277992894991529.0,255
6478,316410.0,-16139,278028866067991.0,278029165944621.0,255
6478,316410.0,-12506,278029166067995.0,278029465944628.0,255
6478,316410.0,-7020,278029466068049.0,278029525444631.0,255
6478,316410.0,14038,278028266068077.0,278028565944658.0,255
6478,316410.0,24188,278028566067998.0,278028865944623.0,255
6478,316411.0,-31953,278080466033622.0,278080765910291.0,255
6478,316411.0,-14548,278080766033552.0,278081059710302.0,255
6478,316411.0,7845,278080166034032.0,278080465910303.0,255
6478,316412.0,-9045,278082266098445.0,278082457475339.0,255
6478,316412.0,-6975,278081966098731.0,278082265975338.0,255
6478,316413.0,-11785,278099666075107.0,278099965951426.0,255
6478,316413.0,7582,278100266074810.0,278100344851412.0,255
6478,316413.0,17361,278099966074842.0,278100265951435.0,255
6478,316416.0,-12305,278107466100604.0,278107765977171.0,255
6478,316416.0,790,278108066100459.0,278108103177211.0,255
6478,316416.0,7817,278107766100403.0,278108065977210.0,255
6478,316421.0,-32092,278164466100724.0,278164765977526.0,255
6478,316421.0,-19917,278165066100740.0,278165093577527.0,255
6478,316421.0,-13419,278163866105205.0,278164165977510.0,255
6478,316421.0,-10541,278164166100733.0,278164465977479.0,255
6478,316421.0,5613,278164766100628.0,278165065977512.0,255
6478,316422.0,-11217,278166266031858.0,278166398208583.0,255
6478,316422.0,-5520,278165666131882.0,278165965908795.0,255
6478,316422.0,3238,278165966032438.0,278166265908618.0,255
6478,316423.0,1992,278476466077080.0,278476765953391.0,255
6478,316423.0,9088,278477366077220.0,278477531353381.0,255
