OBJECTID,PLANID,BLM_ORG_CD,OHV_DSG,DSG_REASON,RESTRICT_,RESTRICT_DETAIL,SHAPE_Length,SHAPE_Area
252,Unknown,ORM06,Closed,RIPARIAN,,,0.000894976229443914,5.03891299980157e-08
253,Unknown,ORM06,Closed,RIPARIAN,,,0.00133580583910314,1.09239684784887e-07
254,Unknown,ORM06,Closed,RIPARIAN,,,0.000160646089633645,1.70000999726817e-09
255,Unknown,ORM06,Closed,RIPARIAN,,,0.00246028071215323,2.24561650104075e-07
256,Unknown,ORM06,Closed,RIPARIAN,,,0.00111319401985129,1.55722763765655e-08
257,Unknown,ORM06,Closed,RIPARIAN,,,0.000732218822849741,3.50405107757859e-08
258,Unknown,ORM06,Closed,RIPARIAN,,,0.00176189816789152,2.18808709798974e-07
259,Unknown,ORM06,Closed,RIPARIAN,,,0.00410693027919432,5.41580349892774e-07
260,Unknown,ORM06,Closed,RIPARIAN,,,0.000986935400467022,6.58916746075893e-08
261,Unknown,ORM06,Closed,RIPARIAN,,,0.00100743039537027,1.68498749965236e-08
262,Unknown,ORM06,Closed,RIPARIAN,,,0.000844371112728827,2.74400699963183e-08
263,Unknown,ORM06,Closed,RIPARIAN,,,0.000622600573080995,6.7846004976694e-09
264,Unknown,ORM06,Closed,RIPARIAN,,,0.00220958062551556,2.66190949995409e-07
265,Unknown,ORM06,Closed,RIPARIAN,,,0.00294719401688328,2.63767361732269e-07
266,Unknown,ORM06,Closed,RIPARIAN,,,0.00117810977913972,7.90928547112347e-08
267,Unknown,ORM06,Closed,RIPARIAN,,,0.000514667714868162,1.3856029895679e-08
268,Unknown,ORM06,Closed,RIPARIAN,,,0.00351628833175553,1.40558086690754e-07
269,Unknown,ORM06,Closed,RIPARIAN,,,0.0011975545459682,6.40999349889366e-08
270,Unknown,ORM06,Closed,RIPARIAN,,,0.000739188565549159,2.16556549976645e-08
271,Unknown,ORM06,Closed,RIPARIAN,,,0.00101348734694542,1.11792260920127e-08
272,Unknown,ORM06,Closed,RIPARIAN,,,0.000265542526821659,3.05513500227888e-09
273,Unknown,ORM06,Closed,RIPARIAN,,,0.00162075208634616,4.6203793286171e-08
274,Unknown,ORM06,Closed,RIPARIAN,,,0.000386314642599256,1.20011499904563e-09
275,Unknown,ORM06,Closed,RIPARIAN,,,0.00390816686710602,1.64322874885603e-07
276,Unknown,ORM06,Closed,RIPARIAN,,,0.00315535507380028,2.94498159595387e-07
277,Unknown,ORM06,Closed,RIPARIAN,,,0.00107534032945048,3.68900926037981e-08
278,Unknown,ORM06,Closed,RIPARIAN,,,0.000815250353570508,3.73265851035207e-08
279,Unknown,ORM06,Closed,RIPARIAN,,,0.00127217575299958,1.15496429887784e-07
280,Unknown,ORM06,Closed,RIPARIAN,,,0.0110004799852486,2.83507977537765e-06
281,Unknown,ORM06,Closed,RIPARIAN,,,0.0119016494793985,1.23254629260379e-06
282,Unknown,ORM06,Closed,RIPARIAN,,,0.00143807782108672,1.55175799702344e-07
283,Unknown,ORM06,Closed,RIPARIAN,,,0.00210976743508861,1.5586672020553e-07
284,Unknown,ORM06,Closed,RIPARIAN,,,0.000985207865806889,6.3450189986022e-08
285,Unknown,ORM06,Closed,RIPARIAN,,,0.00121113590247295,4.52281350943751e-08
286,Unknown,ORM06,Closed,RIPARIAN,,,0.00361644593260776,5.03992754758872e-07
287,Unknown,ORM06,Closed,RIPARIAN,,,0.00305711417861352,5.82746615395989e-07
288,Unknown,ORM06,Closed,RIPARIAN,,,0.000742813681971142,3.76499849933749e-08
289,Unknown,ORM06,Closed,RIPARIAN,,,0.0333337714759265,1.21987263071534e-05
290,Unknown,ORM06,Closed,RIPARIAN,,,0.00111598022157954,8.84000049900591e-08
291,Unknown,ORM06,Closed,RIPARIAN,,,0.00210109362975081,1.15233746477672e-07
292,Unknown,ORM06,Closed,RIPARIAN,,,0.00629683479406534,1.23643549360498e-06
293,Unknown,ORM06,Closed,RIPARIAN,,,0.000439217425981518,1.0685984994415e-08
294,Unknown,ORM06,Closed,RIPARIAN,,,0.00170768567768427,1.8726358500243e-07
295,Unknown,ORM06,Closed,RIPARIAN,,,6.65036046809418e-05,1.50024999399317e-10
296,Unknown,ORM06,Closed,RIPARIAN,,,0.00153814933245135,5.08547901985956e-08
297,Unknown,ORM06,Closed,ACEC,,,0.12562304382395,0.000462537056101797
298,Unknown,ORM06,Closed,ACEC,,,0.172840708936767,0.000791698277861011
299,Unknown,ORM06,Closed,RIPARIAN,,,0.00218837567994909,1.47861060377315e-07
300,Unknown,ORM06,Closed,RIPARIAN,,,0.000956795495100683,6.27481748920503e-08
301,Unknown,ORM06,Closed,RIPARIAN,,,0.00151641266586298,1.72854750001384e-07
302,Unknown,ORM06,Closed,RIPARIAN,,,0.00336202627045529,2.24438285108045e-07
303,Unknown,ORM06,Closed,RIPARIAN,,,0.00580435672008137,6.78231309542279e-07
304,Unknown,ORM06,Closed,RIPARIAN,,,0.00101620680748453,7.54641452963026e-08
305,Unknown,ORM06,Closed,RIPARIAN,,,0.00113889887204722,6.64960899908413e-08
306,Unknown,ORM06,Closed,RIPARIAN,,,0.00104467229465571,7.56999399969634e-08
307,Unknown,ORM06,Closed,RIPARIAN,,,0.0016751915750562,1.55598755302743e-07
308,Unknown,ORM06,Closed,RIPARIAN,,,0.00124983920438971,4.07487051055365e-08
309,Unknown,ORM06,Closed,RIPARIAN,,,0.00162012537441827,1.56944860308825e-07
310,Unknown,ORM06,Closed,RIPARIAN,,,0.00661979835467733,1.97726773743327e-06
311,Unknown,ORM06,Closed,RIPARIAN,,,0.0102921208327133,1.67307567982857e-06
312,Unknown,ORM06,Closed,RIPARIAN,,,0.000777618626864182,3.27368549036214e-08
313,Unknown,ORM06,Closed,RIPARIAN,,,0.000864603215643177,5.20999549880652e-08
314,Unknown,ORM06,Closed,RIPARIAN,,,0.00178979054388324,1.17721819920323e-07
315,Unknown,ORM06,Closed,RIPARIAN,,,0.00034569548776928,8.64910509818888e-09
316,Unknown,ORM06,Closed,RIPARIAN,,,0.000931655515897255,5.39361752039532e-08
317,Unknown,ORM06,Closed,RIPARIAN,,,0.00152941626860667,1.33600109995269e-07
318,Unknown,ORM06,Closed,RIPARIAN,,,0.000643908246612754,1.64002000032591e-08
319,Unknown,ORM06,Closed,RIPARIAN,,,0.00197127668464998,2.22962430000139e-07
320,Unknown,ORM06,Closed,RIPARIAN,,,0.000522659432416986,1.82020553056085e-08
321,Unknown,ORM06,Closed,RIPARIAN,,,0.00243931796611813,9.97506300735877e-08
322,Unknown,ORM06,Closed,RIPARIAN,,,0.00177654579404863,1.95649810017232e-07
323,Unknown,ORM06,Closed,RIPARIAN,,,0.00325890056647283,4.7947800013127e-07
324,Unknown,ORM06,Closed,RIPARIAN,,,0.00437855025612968,3.25037375222656e-07
325,Unknown,ORM06,Closed,RIPARIAN,,,0.000914155607634375,5.93580751943243e-08
326,Unknown,ORM06,Closed,RIPARIAN,,,0.00213829619868916,2.96045560174272e-07
327,Unknown,ORM06,Closed,RIPARIAN,,,0.000228289978596156,1.80010500096383e-09
328,Unknown,ORM06,Closed,RIPARIAN,,,0.00082238421974999,4.56109804982334e-08
329,Unknown,ORM06,Closed,RIPARIAN,,,0.000615904782315129,2.08939754051714e-08
330,Unknown,ORM06,Closed,RIPARIAN,,,0.00193762299374242,1.18984074986867e-07
331,Unknown,ORM06,Closed,RIPARIAN,,,0.00130020668422707,1.00066005189625e-07
332,Unknown,ORM06,Closed,RIPARIAN,,,0.00105403427294605,6.53708599888535e-08
333,Unknown,ORM06,Closed,RIPARIAN,,,0.00212323691500035,1.68411655002821e-07
334,Unknown,ORM06,Closed,RIPARIAN,,,0.00214847222743291,2.6661662538375e-07
335,Unknown,ORM06,Closed,RIPARIAN,,,0.000310585422554227,4.6050450007992e-09
336,Unknown,ORM06,Closed,RIPARIAN,,,0.000551440903331706,2.19520800958478e-08
337,Unknown,ORM06,Closed,WSA,,,0.0430851662982418,4.81041731717688e-05
338,Unknown,ORM06,Open,BLMOPEN,,,0.0155271958907584,7.82547049857541e-06
339,Unknown,ORM06,Closed,WSA,,,0.404454720027601,0.00262917905257517
340,Unknown,ORM06,Closed,RIPARIAN,,,0.00486556805906399,3.69795409604929e-07
341,Unknown,ORM06,Closed,RIPARIAN,,,0.00525380633802508,8.0783956541142e-07
342,Unknown,ORM06,Open,BLMOPEN,,,0.0698667042906095,0.000178686631440555
343,Unknown,ORM06,Closed,RIPARIAN,,,0.000246926399331412,4.04192970058079e-09
344,Unknown,ORM06,Closed,RIPARIAN,,,0.00203306526148395,2.30734570202477e-07
345,Unknown,ORM06,Closed,RIPARIAN,,,0.00026779207678495,4.94989999815246e-09
346,Unknown,ORM06,Closed,RIPARIAN,,,0.0030865887683663,1.85912045081549e-07
347,Unknown,ORM06,Closed,RIPARIAN,,,0.000572720711521578,1.9901035104663e-08
348,Unknown,ORM06,Closed,RIPARIAN,,,0.00108309540202353,8.66217947025352e-08
349,Unknown,ORM06,Closed,RIPARIAN,,,0.0010676331760315,8.66399750020773e-08
350,Unknown,ORM06,Closed,RIPARIAN,,,0.00151610599542016,1.6588964010668e-07
351,Unknown,ORM06,Closed,RIPARIAN,,,0.00460713568430372,5.38363585208383e-07
352,Unknown,ORM06,Closed,RIPARIAN,,,0.00120497790548454,9.78503600141097e-08
353,Unknown,ORM06,Closed,RIPARIAN,,,0.00169485840690445,1.36110134604084e-07
354,Unknown,ORM06,Closed,RIPARIAN,,,0.00136832735239135,1.1950031500375e-07
355,Unknown,ORM06,Closed,RIPARIAN,,,0.00118369046711397,6.13460799006054e-08
356,Unknown,ORM06,Closed,RIPARIAN,,,0.000589304849285666,8.35298499974812e-09
357,Unknown,ORM06,Closed,RIPARIAN,,,0.00179855345833054,1.49757214699851e-07
358,Unknown,ORM06,Closed,RIPARIAN,,,0.000303057123541246,3.7010048020994e-09
359,Unknown,ORM06,Closed,RIPARIAN,,,0.00208749243411074,2.26899925210333e-07
360,Unknown,ORM06,Closed,RIPARIAN,,,0.000294506036239784,5.09898010124094e-09
361,Unknown,ORM06,Closed,RIPARIAN,,,0.000999104279123256,3.80530898989981e-08
362,Unknown,ORM06,Closed,RIPARIAN,,,0.0015090473991479,1.3545530489371e-07
363,Unknown,ORM06,Closed,RIPARIAN,,,0.00437894163820474,8.81123324793591e-07
364,Unknown,ORM06,Closed,RIPARIAN,,,0.000321795885101277,5.75593489786281e-09
365,Unknown,ORM06,Closed,RIPARIAN,,,0.000827095454496575,4.01438951046567e-08
366,Unknown,ORM06,Closed,RIPARIAN,,,0.000240517423919289,4.30097009615806e-09
367,Unknown,ORM06,Closed,RIPARIAN,,,0.0018152431975391,1.5542622490043e-07
368,Unknown,ORM06,Closed,RIPARIAN,,,0.000384115630052628,1.02011397985452e-08
369,Unknown,ORM06,Closed,RIPARIAN,,,0.000713576406589044,1.96720708921939e-08
370,Unknown,ORM06,Closed,RIPARIAN,,,0.00646568354450158,6.79128814699187e-07
371,Unknown,ORM06,Closed,RIPARIAN,,,0.00441994641902808,1.19596574150883e-06
372,Unknown,ORM06,Closed,RIPARIAN,,,0.00145907690433734,1.0087509009509e-07
373,Unknown,ORM06,Closed,RIPARIAN,,,2.2292150952032e-05,1.76417998475314e-11
374,Unknown,ORM06,Closed,RIPARIAN,,,0.00468304970452278,4.38588179708146e-07
375,Unknown,ORM06,Closed,RIPARIAN,,,0.0012664812757715,1.03392755003484e-07
376,Unknown,ORM06,Closed,RIPARIAN,,,0.000482951404063436,3.59920480039149e-09
377,Unknown,ORM06,Closed,RIPARIAN,,,0.000823004745108046,2.75277250029451e-08
378,Unknown,ORM06,Closed,RIPARIAN,,,0.000937717223255785,3.09918604933567e-08
379,Unknown,ORM06,Closed,RIPARIAN,,,0.00185322250102267,1.26162259896256e-07
380,Unknown,ORM06,Closed,RIPARIAN,,,0.00497858491490685,1.25386125569402e-06
381,Unknown,ORM06,Closed,RIPARIAN,,,0.00285127773959827,3.61982359593228e-07
382,Unknown,ORM06,Closed,RIPARIAN,,,0.00262421804026563,1.85489799590499e-07
383,Unknown,ORM06,Closed,RIPARIAN,,,0.00169860580720943,1.79519344988255e-07
384,Unknown,ORM06,Closed,RIPARIAN,,,0.00442851526649452,3.87837064877416e-07
385,Unknown,ORM06,Closed,RIPARIAN,,,0.000974305999361106,7.00996399851439e-08
386,Unknown,ORM06,Closed,RIPARIAN,,,0.00208148490104304,2.57731685023282e-07
387,Unknown,ORM06,Closed,RIPARIAN,,,0.00382507389028717,1.80333790515839e-07
388,Unknown,ORM06,Closed,RIPARIAN,,,0.00152616537353855,1.24593011716021e-07
389,Unknown,ORM06,Closed,RIPARIAN,,,0.00632711207362761,1.16524216682612e-06
390,Unknown,ORM06,Closed,RIPARIAN,,,0.00209760688967789,3.2645839520393e-07
391,Unknown,ORM06,Closed,RIPARIAN,,,0.000259420918742169,4.20689969896866e-09
392,Unknown,ORM06,Closed,RIPARIAN,,,0.0024946051677557,3.39165146075523e-07
393,Unknown,ORM06,Closed,WSA,,,0.0238549459248939,9.54217177275939e-06
394,Unknown,ORM06,Closed,RIPARIAN,,,0.000907004132073215,5.73968300914516e-08
395,Unknown,ORM06,Closed,RIPARIAN,,,0.000970397145969465,7.09585950927263e-08
396,Unknown,ORM06,Closed,RIPARIAN,,,0.00577903307771941,9.3852294007814e-07
397,Unknown,ORM06,Closed,RIPARIAN,,,0.000890077609096473,4.35219141006387e-08
398,Unknown,ORM06,Closed,RIPARIAN,,,0.00201596866713166,1.66140435791786e-07
399,Unknown,ORM06,Closed,RIPARIAN,,,0.00261195125823386,3.82197129874355e-07
400,Unknown,ORM06,Closed,RIPARIAN,,,0.000908959791994135,4.44498600056875e-08
401,Unknown,ORM06,Closed,RIPARIAN,,,0.000853033474334537,3.71500599950276e-08
402,Unknown,ORM06,Closed,RIPARIAN,,,0.000979526689753922,4.26868558906576e-08
403,Unknown,ORM06,Closed,RIPARIAN,,,0.000856231521547431,5.19109000932086e-08
404,Unknown,ORM06,Closed,RIPARIAN,,,0.000664065842659334,3.24428150080509e-08
405,Unknown,ORM06,Closed,RIPARIAN,,,0.000975788645247126,5.15039952107185e-08
406,Unknown,ORM06,Closed,RIPARIAN,,,0.00298282280229001,3.74063239392334e-07
407,Unknown,ORM06,Closed,ACEC,,,0.0797964524588583,0.000140906199580417
408,Unknown,ORM06,Limited to Existing,UNK,,,2.43301027490942,0.0110736162804862
409,Unknown,ORM06,Limited to Existing,UNK,,,0.243648979562595,0.000675844891514415
410,Unknown,ORM06,Limited to Existing,UNK,,,6.48087468281222e-05,2.53392108433051e-10
411,Unknown,ORM06,Limited to Existing,UNK,,,0.0846605541397066,0.000141265441481214
412,Unknown,ORM06,Limited to Existing,UNK,,,0.0829950608239281,0.000136686859003992
413,Unknown,ORM06,Limited to Existing,UNK,,,0.0239663738658209,2.88975127678909e-05
414,Unknown,ORM06,Limited to Existing,UNK,,,0.000527882746238983,2.02502549973687e-08
415,Unknown,ORM06,Limited to Existing,UNK,,,0.000156570249947739,1.7000650013234e-09
416,Unknown,ORM06,Limited to Existing,UNK,,,0.00884768688275962,2.09255013033977e-06
417,Unknown,ORM06,Limited to Existing,UNK,,,0.000219237527692696,1.10526000072746e-09
418,Unknown,ORM06,Limited to Existing,UNK,,,0.0278827413390071,3.68050554344816e-05
419,Unknown,ORM06,Limited to Existing,UNK,,,0.0603817986605872,0.000104294253697902
420,Unknown,ORM06,Limited to Existing,UNK,,,0.000504573789204947,1.68500649999145e-08
421,Unknown,ORM06,Closed,RIPARIAN,,,0.00100530545912619,6.06090451047116e-08
422,Unknown,ORM06,Closed,RIPARIAN,,,0.00178512187576034,1.78337520204904e-07
423,Unknown,ORM06,Closed,RIPARIAN,,,0.000675235046708326,1.83489697092558e-08
424,Unknown,ORM06,Closed,RIPARIAN,,,0.00318491026841942,4.82178354828061e-07
425,Unknown,ORM06,Closed,RIPARIAN,,,0.00119445430642563,1.05809909894977e-07
426,Unknown,ORM06,Limited to Existing,UNK,,,0.000918414519764186,5.06499249915884e-08
427,Unknown,ORM06,Closed,RIPARIAN,,,0.00128754442313779,1.11149704990121e-07
428,Unknown,ORM06,Closed,RIPARIAN,,,0.00119369683807755,9.56116247039533e-08
429,Unknown,ORM06,Closed,RIPARIAN,,,0.000633448057002167,2.39438551958371e-08
430,Unknown,ORM06,Closed,RIPARIAN,,,0.00173700478096429,1.59993179897826e-07
431,Unknown,ORM06,Closed,RIPARIAN,,,0.000561570676104348,2.31038150941464e-08
432,Unknown,ORM06,Closed,RIPARIAN,,,0.00432238329534144,7.05256810295868e-07
433,Unknown,ORM06,Closed,RIPARIAN,,,0.00432420461990388,9.25274410109167e-07
434,Unknown,ORM06,Limited to Existing,UNK,,,0.157964047251353,0.000479071183966273
435,Unknown,ORM06,Limited to Existing,UNK,,,0.084844542035965,0.00031581474637228
436,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0983011919640611,0.000362296180413458
437,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0236426032796287,3.37662396225369e-05
438,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0532908727561682,8.74432679491229e-05
439,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0127167925279611,7.43721143435498e-06
440,Unknown,ORM06,Closed,RIPARIAN,,,0.0017532747207924,1.66040201900013e-07
441,Unknown,ORM06,Closed,RIPARIAN,,,0.00399119955570215,4.99746943649362e-07
442,Unknown,ORM06,Open,BLMOPEN,,,0.0183209454292268,1.99307689235379e-05
443,Unknown,ORM06,Closed,RIPARIAN,,,0.000421985399651341,1.3153080097879e-08
444,Unknown,ORM06,Open,BLMOPEN,,,0.0619720693638859,0.00016335890821447
445,Unknown,ORM06,Open,BLMOPEN,,,0.0170264949281792,1.7738820764353e-05
446,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0175863238052909,1.88073435569339e-05
447,Unknown,ORM06,Open,BLMOPEN,,,0.0172600071271106,1.81860369564126e-05
448,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0171680457914617,1.80519923904403e-05
449,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0171424238678468,1.79657500225381e-05
450,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0171153273364304,1.79093804532305e-05
451,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0171857547885379,1.79708905294311e-05
452,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0139900136343753,1.2208571733914e-05
453,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0170446369943062,1.77824667202673e-05
454,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0169716030349164,1.76212774972938e-05
455,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0391119058021197,7.19555319826679e-05
456,Southwestern Oregon RMP 2016,ORM07,Closed,ACEC,,,0.0476340562210549,0.000116553170186984
457,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ERMA,,,0.799781701740446,0.00376456917323765
458,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0540500914726123,0.000143572358933763
459,Lakeview Resource Area RMP 2003,ORL05,Open,BLMOPEN,,,0.0927537178237839,0.000211152661945676
460,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ERMA,,,0.375394772570429,0.00155478921338235
461,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.114058675916135,0.000245161150382513
462,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0170747154859708,1.77776145017669e-05
463,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0241262826554518,3.05472816535786e-05
464,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0485407052769295,8.84144514029241e-05
465,Oregon Greater Sage-Grouse Resource Management Plan Amendment,ORL05,Limited to Existing,SGHAB,,,0.0332624149898724,5.09119903598779e-05
466,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0204457897555997,1.97674848653407e-05
467,Southwestern Oregon RMP 2016,ORM06,Closed,SRMA,,,0.00731170191628044,2.6615973600431e-07
468,Southwestern Oregon RMP 2016,ORM06,Closed,SRMA,,,0.0487849740583915,5.32934465182573e-05
469,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.0228728729009892,1.42413432466596e-05
470,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0366076715567409,5.32122777298722e-05
471,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0708112552238972,0.000142551551222053
472,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0170278095832492,1.77376921618883e-05
473,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0490566988936361,0.000142729760972776
474,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,ERMA,,,0.0489093643559481,8.97036009045554e-05
475,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.401610704224211,0.00138333684776055
476,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0169761339699251,1.76314126871097e-05
477,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0338399608450736,5.25931854098049e-05
478,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0341227832325331,7.10270015849304e-05
479,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0171389175078882,1.79856564489591e-05
480,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0171326066483178,1.7871651826792e-05
481,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0169771207117585,1.76334461061711e-05
482,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0170369525682178,1.77594190786254e-05
483,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0171893957888656,1.80589436414471e-05
484,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0703476811470855,0.000141291603347791
485,Andrews Management Unit RMP 2015,ORB06,Limited to Existing,SGHAB,,,0.0509241195161008,0.000158550471555035
486,Southwestern Oregon RMP 2016,ORM07,Closed,ERMA,,,0.0267221211272083,3.47586097937344e-05
487,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.023965008217675,3.47631664468312e-05
