STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR,Shape_Length,Shape_Area,OBJECTID
39, , ,00094,3900094,Monroe Local School District,00,PK,12, ,E,45678999,281991,+39.4455733,-084.3718053,2018,2017-2018,0.5201060679309,0.00480915005950028,9444
39, , ,04427,3904427,Loveland City School District,00,PK,12, ,E,40587429,617893,+39.2586567,-084.2659167,2018,2017-2018,0.417406192424546,0.00430016306150296,9445
39, , ,04467,3904467,Princeton City School District,00,PK,12, ,E,75026685,197850,+39.2768363,-084.4232698,2018,2017-2018,0.668298255938493,0.00785235008150039,9446
39, , ,04638,3904638,Blanchester Local School District,00,PK,12, ,E,180338513,1558714,+39.2775259,-083.9636550,2018,2017-2018,1.01429927315142,0.0189880224295007,9447
39, , ,05043,3905043,Kings Local School District,00,PK,12, ,E,54403520,1041446,+39.3468756,-084.2532316,2018,2017-2018,0.682358322467456,0.00579330642750087,9448
39, , ,05046,3905046,Wayne Local School District,00,PK,12, ,E,126892993,3432064,+39.5312435,-084.0742506,2018,2017-2018,0.716952310659131,0.0136530112299992,9449
39, , ,04444,3904444,Nelsonville-York City School District,00,PK,12, ,E,195716002,1456074,+39.4735712,-082.2202582,2018,2017-2018,0.62076416764942,0.0206385265254968,9450
39, , ,04733,3904733,Finneytown Local School District,00,PK,12, ,E,9634154,0,+39.2151279,-084.5128501,2018,2017-2018,0.173713590041751,0.00100481048399813,9451
39, , ,04736,3904736,Northwest Local School District,00,PK,12,E,E,133194069,1081251,+39.2499666,-084.6176550,2018,2017-2018,0.822493677938866,0.0140107678600068,9452
39, , ,04431,3904431,Mariemont City School District,00,PK,12, ,E,9348264,418335,+39.1424551,-084.3770491,2018,2017-2018,0.295074751464886,0.00101766556800037,9453
39, , ,04543,3904543,Indian Hill Exempted Village School District,00,PK,12, ,E,59387478,614629,+39.1885572,-084.3360212,2018,2017-2018,0.6008107561173,0.00625619895049875,9454
39, , ,04382,3904382,Coshocton City School District,00,PK,12, ,E,23623288,552233,+40.2642559,-081.8293520,2018,2017-2018,0.325809256047816,0.00255963145149979,9455
39, , ,04647,3904647,Ridgewood Local School District,00,PK,12, ,E,393501878,2811517,+40.2649075,-081.7312791,2018,2017-2018,1.35846811338761,0.0419619479435042,9456
39, , ,10013,3910013,East Knox Local School District,00,PK,12, ,E,276057310,3142436,+40.3295907,-082.2652731,2018,2017-2018,1.46970905368022,0.0295910318260042,9457
39, , ,04411,3904411,Heath City School District,00,PK,12, ,E,24872529,178006,+40.0286516,-082.4308056,2018,2017-2018,0.35832730314955,0.00264303890849921,9458
39, , ,04539,3904539,Granville Exempted Village School District,00,PK,12, ,E,102560265,694907,+40.0622736,-082.5249819,2018,2017-2018,0.596025495258842,0.0108996793929998,9459
39, , ,04803,3904803,Northridge Local School District,00,PK,12,E,E,354093378,1209446,+40.1921789,-082.6041600,2018,2017-2018,1.62201325521243,0.0375765314010012,9460
39, , ,04413,3904413,Huron City School District,00,PK,12, ,E,54540958,2042959,+41.3860107,-082.5862068,2018,2017-2018,0.440914229922415,0.00605028088939191,9461
39, , ,04680,3904680,Margaretta Local School District,00,PK,12, ,E,188834093,5587615,+41.3940179,-082.8431729,2018,2017-2018,0.798967376381565,0.0209222043175827,9462
39, , ,04774,3904774,Western Reserve Local School District,00,PK,12,E,E,234178321,875426,+41.2274594,-082.4819356,2018,2017-2018,1.117523119767,0.0252414099775003,9463
39, , ,04359,3904359,Bellevue City School District,00,PK,12, ,E,297612998,863688,+41.2478332,-082.8686303,2018,2017-2018,1.40019830680313,0.0320659587905017,9464
39, , ,04771,3904771,Monroeville Local School District,00,PK,12, ,E,161842110,772094,+41.2242535,-082.6823448,2018,2017-2018,0.942845006294065,0.0174613461860019,9465
39, , ,04524,3904524,Harrison Hills City School District,00,PK,12, ,E,939444306,19474779,+40.2798310,-081.0788007,2018,2017-2018,1.65291698028349,0.101553844049998,9466
39, , ,04754,3904754,Conotton Valley Union Local School District,00,PK,12, ,E,176048214,5068376,+40.4350425,-081.2108396,2018,2017-2018,0.763570359485397,0.0192220823405062,9467
39, , ,04778,3904778,Buckeye Local School District,00,PK,12,E,E,329735330,1989531,+40.2282832,-080.7716543,2018,2017-2018,1.07569478553107,0.0351009162824943,9468
39, , ,04456,3904456,Norwalk City School District,00,PK,12, ,E,81517947,990553,+41.2070471,-082.5973332,2018,2017-2018,0.837125203355998,0.00885825593350069,9469
39, , ,04509,3904509,Willard City School District,00,PK,12, ,E,216537436,2593868,+41.0646205,-082.7298275,2018,2017-2018,0.854972179243754,0.0234752171129993,9470
39, , ,04772,3904772,New London Local School District,00,PK,12, ,E,214843757,1878080,+41.1222782,-082.4136316,2018,2017-2018,1.14581117092038,0.0232359708870023,9471
39, , ,04506,3904506,Westlake City School District,00,PK,12, ,E,41248938,9744,+41.4495314,-081.9301623,2018,2017-2018,0.321123793389567,0.00444593575599522,9472
39, , ,04348,3904348,Akron City School District,00,PK,12, ,E,142089823,691790,+41.0762000,-081.5204200,2018,2017-2018,0.725841881463758,0.0152988133490017,9473
39, , ,04455,3904455,Norton City School District,00,PK,12, ,E,64211016,847498,+41.0143182,-081.6462767,2018,2017-2018,0.544484671459571,0.00696465948849906,9474
39, , ,04999,3904999,Coventry Local School District,00,PK,12, ,E,30070752,3375374,+41.0048409,-081.5526556,2018,2017-2018,0.437088102559294,0.00357969202499868,9475
39, , ,05005,3905005,Revere Local School District,00,PK,12, ,E,130667747,532118,+41.2069602,-081.6315466,2018,2017-2018,0.679176196366989,0.0140849953620011,9476
39, , ,04540,3904540,Greenfield Exempted Village School District,00,PK,12, ,E,417521131,4683398,+39.3068970,-083.3756515,2018,2017-2018,1.46836880658116,0.0440939639270035,9477
39, , ,04949,3904949,Adena Local School District,00,PK,12, ,E,332385696,36610,+39.4425053,-083.1874278,2018,2017-2018,1.13953361775229,0.034780943792998,9478
39, , ,04952,3904952,Southeastern Local School District,00,PK,12,E,E,353352742,3466707,+39.2732321,-082.8474519,2018,2017-2018,0.997073809017001,0.0372429714330031,9479
39, , ,04953,3904953,Union-Scioto Local School District,00,PK,12, ,E,162958543,1499128,+39.4047849,-083.0358641,2018,2017-2018,1.25304969001165,0.0171985738905022,9480
39, , ,04750,3904750,Ridgemont Local School District,00,PK,12, ,E,252721860,74193,+40.5488545,-083.5475842,2018,2017-2018,0.968368244709522,0.0268735390385053,9481
39, , ,04550,3904550,Milford Exempted Village School District,00,PK,12, ,E,79695349,1029579,+39.1821561,-084.2563832,2018,2017-2018,0.581903568421917,0.00841571661949725,9482
39, , ,04631,3904631,Bethel-Tate Local School District,00,PK,12, ,E,125406130,1910068,+38.9520235,-084.1015086,2018,2017-2018,0.622892532395328,0.0132298302964966,9483
39, , ,04632,3904632,Clermont Northeastern Local School District,00,PK,12, ,E,195033063,1012840,+39.1444628,-084.1182453,2018,2017-2018,0.895297124461467,0.0204282446550056,9484
39, , ,04636,3904636,Williamsburg Local School District,00,PK,12, ,E,104043595,3391458,+39.0584436,-084.0585534,2018,2017-2018,0.505237076239946,0.011180648090501,9485
39, , ,04611,3904611,Lakota Local School District,00,PK,12,E,E,162835312,126917,+39.3659418,-084.4130897,2018,2017-2018,0.604296471817711,0.0170326426890007,9486
39, , ,04738,3904738,Southwest Local School District,00,PK,12, ,E,171370705,4669601,+39.2375206,-084.7534288,2018,2017-2018,0.852370054062992,0.0183679380495014,9487
39, , ,04541,3904541,Hicksville Exempted Village School District,00,PK,12, ,E,113556955,0,+41.3068682,-084.7507597,2018,2017-2018,0.473911007954278,0.0122096734360002,9488
39, , ,04670,3904670,Ayersville Local School District,00,PK,12, ,E,132986518,1060319,+41.2305043,-084.2759500,2018,2017-2018,0.509608864612041,0.014395824213,9489
39, , ,04362,3904362,Bexley City School District,00,PK,12, ,E,6270559,50714,+39.9653584,-082.9344792,2018,2017-2018,0.121738117467767,0.00066634695649945,9490
39, , ,04507,3904507,Whitehall City School District,00,PK,12, ,E,13673907,70612,+39.9689678,-082.8839478,2018,2017-2018,0.200044346573007,0.00144892265149835,9491
39, , ,10007,3910007,Leetonia Exempted Village School District,00,PK,12, ,E,57050945,191940,+40.8571977,-080.7737852,2018,2017-2018,0.391710815711964,0.0061133716925015,9492
39, , ,04521,3904521,Bluffton Exempted Village School District,00,PK,12, ,E,137033254,790418,+40.8654928,-083.9568103,2018,2017-2018,0.659051329382687,0.0147209334194959,9493
39, , ,04742,3904742,Arlington Local School District,00,PK,12, ,E,147744173,221996,+40.8965532,-083.6578667,2018,2017-2018,0.680740086899775,0.0158123006570039,9494
39, , ,04743,3904743,Cory-Rawson Local School District,00,PK,12, ,E,259373468,186802,+40.9254825,-083.7926731,2018,2017-2018,0.858298299291099,0.0277477195029993,9495
39, , ,05068,3905068,Elmwood Local School District,00,PK,12, ,E,277936409,236124,+41.2554916,-083.5499913,2018,2017-2018,1.07870547884421,0.0298862966365043,9496
39, , ,10001,3910001,Van Buren Local School District,00,PK,12, ,E,124832931,351017,+41.1201972,-083.6381284,2018,2017-2018,0.634631494967227,0.0134218018814972,9497
39, , ,04825,3904825,Jefferson Local School District,00,PK,12, ,E,102227391,95018,+39.9557530,-083.2952020,2018,2017-2018,0.515279687334534,0.0107842709530004,9498
39, , ,04993,3904993,Plain Local School District,00,PK,12, ,E,73806311,326490,+40.8616028,-081.3602031,2018,2017-2018,0.590857490017114,0.00791772497949943,9499
39, , ,04491,3904491,Toronto City School District,00,PK,12, ,E,12223983,998998,+40.4656204,-080.6155522,2018,2017-2018,0.18611555492637,0.00140404103299838,9500
39, , ,04604,3904604,Fayetteville-Perry Local School District,00,PK,12, ,E,146701839,765918,+39.1881782,-083.9306418,2018,2017-2018,0.629083337240639,0.015374605832998,9501
39, , ,04663,3904663,Arcanum-Butler Local School District,00,PK,12, ,E,156235144,206675,+39.9717429,-084.5844818,2018,2017-2018,0.722715101174131,0.0164931974139947,9502
39, , ,04667,3904667,Mississinawa Valley Local School District,00,PK,12, ,E,205562044,478780,+40.2353251,-084.7380991,2018,2017-2018,1.09351405448047,0.021807444511501,9503
39, , ,04668,3904668,Tri-Village Local School District,00,PK,12, ,E,221448005,637059,+40.0012953,-084.7393787,2018,2017-2018,0.865460663787607,0.0234226432870008,9504
39, , ,04606,3904606,Western Brown Local School District,00,PK,12, ,E,358921343,675072,+39.0010174,-083.9498229,2018,2017-2018,0.96079551569279,0.037392074933001,9505
39, , ,04963,3904963,Northwest Local School District,00,PK,12,E,E,472504005,3230961,+38.8675368,-083.1490729,2018,2017-2018,1.2096853295433,0.049377037002995,9506
39, , ,04966,3904966,Wheelersburg Local School District,00,PK,12, ,E,40807469,995450,+38.7207133,-082.8423802,2018,2017-2018,0.275616923717139,0.00433028709549873,9507
39, , ,04458,3904458,Oakwood City School District,00,PK,12, ,E,5681904,0,+39.7201997,-084.1733270,2018,2017-2018,0.128865776064564,0.000596850547499981,9508
39, , ,04505,3904505,West Carrollton City School District,00,PK,12, ,E,24976711,768805,+39.6740328,-084.2358470,2018,2017-2018,0.285810854008523,0.00270263545350307,9509
39, , ,04867,3904867,Brookville Local School District,00,PK,12, ,E,96570619,0,+39.8271083,-084.4233123,2018,2017-2018,0.506497500722977,0.0101597136569965,9510
39, , ,04489,3904489,Tiffin City School District,00,PK,12, ,E,106272841,649017,+41.1275372,-083.1354450,2018,2017-2018,0.841298864565709,0.0114004309697717,9511
39, , ,10025,3910025,Kenton City School District,00,PK,12, ,E,308298729,340053,+40.6510118,-083.5570056,2018,2017-2018,1.16011724013296,0.0328616569245008,9512
39, , ,04548,3904548,Mechanicsburg Exempted Village School District,00,PK,12, ,E,157858120,54329,+40.0643669,-083.5669957,2018,2017-2018,0.678542651072128,0.016670586703004,9513
39, , ,04873,3904873,Northridge Local School District,00,PK,12,E,E,15824714,227973,+39.8181462,-084.1923167,2018,2017-2018,0.235936172231901,0.00168860291550061,9514
39, , ,04875,3904875,Huber Heights City School District,00,PK,12, ,E,59200267,817622,+39.8549914,-084.1178230,2018,2017-2018,0.370889082702745,0.00631668782199996,9515
39, , ,04384,3904384,Dayton City School District,00,PK,12, ,E,124763266,2565412,+39.7667641,-084.2019560,2018,2017-2018,0.928285472070615,0.0133842404229958,9516
39, , ,04400,3904400,Franklin City School District,00,PK,12, ,E,63721058,478805,+39.5364762,-084.2954807,2018,2017-2018,0.395961658830061,0.0067263167119995,9517
39, , ,04634,3904634,Goshen Local School District,00,PK,12, ,E,106569694,337286,+39.2386358,-084.1495634,2018,2017-2018,0.709940810642726,0.011153504382995,9518
39, , ,05044,3905044,Little Miami Local School District,00,PK,12, ,E,257936298,1179651,+39.3336945,-084.1100711,2018,2017-2018,1.52157274639529,0.0270686731365037,9519
39, , ,04421,3904421,Lebanon City School District,00,PK,12, ,E,203181483,636922,+39.4419163,-084.2133796,2018,2017-2018,1.08439309615092,0.021325041653995,9520
39, , ,04727,3904727,Bellbrook-Sugarcreek Local School District,00,PK,12, ,E,75538945,508078,+39.6348624,-084.0679228,2018,2017-2018,0.426584058298162,0.00797867768750006,9521
39, , ,05045,3905045,Mason City School District,00,PK,12, ,E,64630484,52449,+39.3507828,-084.3131979,2018,2017-2018,0.491590563837894,0.00675910463199897,9522
39, , ,04440,3904440,Middletown City School District,00,PK,12, ,E,65416436,1768513,+39.5030597,-084.3753944,2018,2017-2018,0.448250500375414,0.00703554806699974,9523
39, , ,04492,3904492,Troy City School District,00,PK,12, ,E,97730927,1320297,+40.0441013,-084.2393753,2018,2017-2018,0.601645010213459,0.0104527514850036,9524
39, , ,04561,3904561,Tipp City Exempted Village School District,00,PK,12, ,E,72812360,911696,+39.9573581,-084.2183751,2018,2017-2018,0.424241255825351,0.00777031893799975,9525
39, , ,04664,3904664,Franklin Monroe Local School District,00,PK,12, ,E,164921503,56015,+40.0137208,-084.4773487,2018,2017-2018,0.874007290315407,0.0174037177515011,9526
39, , ,04861,3904861,Bethel Local School District,00,PK,12, ,E,86221742,607828,+39.9242706,-084.1185359,2018,2017-2018,0.492910430576337,0.00914795233099978,9527
39, , ,04862,3904862,Miami East Local School District,00,PK,12, ,E,311308801,680062,+40.0757984,-084.1069555,2018,2017-2018,0.967943705397852,0.0329409039889966,9528
39, , ,04872,3904872,Northmont City School District,00,PK,12, ,E,117450106,321839,+39.8833124,-084.3510287,2018,2017-2018,0.725865306131109,0.0124002547600025,9529
39, , ,04626,3904626,Northwestern Local School District,00,PK,12,E,E,175342947,227478,+39.9958554,-083.9199513,2018,2017-2018,0.718471650574982,0.0185151355560033,9530
39, , ,04971,3904971,New Riegel Local School District,00,PK,12, ,E,102194315,0,+41.0531925,-083.3356680,2018,2017-2018,0.688478817279571,0.010946125363998,9531
39, , ,05015,3905015,Mathews Local School District,00,PK,12, ,E,128335232,270409,+41.2798419,-080.6740953,2018,2017-2018,0.495362292812894,0.0138213416584997,9532
39, , ,04675,3904675,Buckeye Valley Local School District,00,PK,12, ,E,527778124,8190656,+40.4074730,-082.9603337,2018,2017-2018,2.02083563402197,0.0568149366739919,9533
39, , ,04706,3904706,Fayette Local School District,00,PK,12, ,E,143938856,690800,+41.6599989,-084.3135379,2018,2017-2018,0.540538745328742,0.0156350466650058,9534
39, , ,04709,3904709,Swanton Local School District,00,PK,12, ,E,109655847,385072,+41.5908430,-083.8673259,2018,2017-2018,0.640256492386019,0.0118824747705027,9535
39, , ,04708,3904708,Pike-Delta-York Local School District,00,PK,12, ,E,189778396,709419,+41.5718519,-084.0275355,2018,2017-2018,0.742998164264114,0.0205637655289988,9536
39, , ,04956,3904956,Lakota Local School District,00,PK,12,E,E,329115342,16245,+41.2621220,-083.3317176,2018,2017-2018,1.13978508619471,0.035363416879996,9537
39, , ,04968,3904968,Seneca East Local School District,00,PK,12, ,E,403070910,95378,+41.1029845,-082.9074149,2018,2017-2018,1.53840256379491,0.0432196187960013,9538
39, , ,04970,3904970,Hopewell-Loudon Local School District,00,PK,12, ,E,170871976,536520,+41.1175248,-083.3004792,2018,2017-2018,0.97423204456701,0.0183359615964035,9539
39, , ,10020,3910020,Clyde-Green Springs Exempted Village School District,00,PK,12, ,E,172990731,689148,+41.2790380,-082.9950711,2018,2017-2018,1.13503335721042,0.0186656796615002,9540
39, , ,04494,3904494,Urbana City School District,00,PK,12, ,E,136786455,50303,+40.0746254,-083.7256572,2018,2017-2018,0.581909962393811,0.014447027969496,9541
39, , ,04884,3904884,Franklin Local School District,00,PK,12, ,E,491920237,5082260,+39.8269235,-081.9080992,2018,2017-2018,1.33306070440051,0.0522929820450068,9542
39, , ,04906,3904906,Southern Local School District,00,PK,12,E,E,222505817,1559821,+39.6030774,-082.1370373,2018,2017-2018,0.76290615155249,0.0234993429409995,9543
39, , ,04535,3904535,Crooksville Exempted Village School District,00,PK,12, ,E,114276485,1229944,+39.7111942,-082.0840336,2018,2017-2018,0.596428505823818,0.0121326110954955,9544
39, , ,04687,3904687,Fairfield Union Local School District,00,PK,12, ,E,256057098,2101914,+39.7540398,-082.4629416,2018,2017-2018,1.1254923557675,0.0271311680485045,9545
39, , ,04436,3904436,Maumee City School District,00,PK,12, ,E,21328157,1892283,+41.5759061,-083.6507555,2018,2017-2018,0.250770544469335,0.0025068643145,9546
39, , ,04487,3904487,Sylvania City School District,00,PK,12, ,E,73928906,233758,+41.6953634,-083.7142019,2018,2017-2018,0.444399839883446,0.00802118382650084,9547
39, , ,04511,3904511,Wilmington City School District,00,PK,12, ,E,414079417,2762562,+39.4303012,-083.7955425,2018,2017-2018,1.33623210209671,0.0436046641874966,9548
39, , ,04763,3904763,Lynchburg-Clay Local School District,00,PK,12, ,E,294209091,612118,+39.1684270,-083.8007450,2018,2017-2018,1.22289322316138,0.0307271190914998,9549
39, , ,04447,3904447,New Lexington City School District,00,PK,12, ,E,247370904,4244579,+39.7160086,-082.2467335,2018,2017-2018,0.951103338914439,0.0264283856845031,9550
39, , ,04617,3904617,Brown Local School District,00,PK,12, ,E,82066722,2188642,+40.6818525,-081.1860520,2018,2017-2018,0.471763977028762,0.00897535577699797,9551
39, , ,04991,3904991,Osnaburg Local School District,00,PK,12, ,E,89504574,13215,+40.7722695,-081.2575873,2018,2017-2018,0.521950177993616,0.00954783353500124,9552
39, , ,05018,3905018,Lakeview Local School District,00,PK,12, ,E,64456810,8944007,+41.3111886,-080.7462331,2018,2017-2018,0.446014516083942,0.00789230986050134,9553
39, , ,05021,3905021,Maplewood Local School District,00,PK,12, ,E,180039215,22981683,+41.4041362,-080.7307411,2018,2017-2018,0.696410793445097,0.0218638576009972,9554
39, , ,05023,3905023,Southington Local School District,00,PK,12, ,E,68488936,96340,+41.3185392,-080.9494197,2018,2017-2018,0.360098252849927,0.00737466176499929,9555
39, , ,04832,3904832,Jackson-Milton Local School District,00,PK,12, ,E,128100902,9552036,+41.0855802,-080.9165276,2018,2017-2018,0.573836131633944,0.0147540048935007,9556
39, , ,04352,3904352,Athens City School District,00,PK,12, ,E,227368573,2807844,+39.3695576,-082.1125635,2018,2017-2018,0.905331886185785,0.0240578000174979,9557
39, , ,04640,3904640,East Clinton Local School District,00,PK,12, ,E,334602111,984711,+39.4211248,-083.6606258,2018,2017-2018,1.18193953001419,0.0351000229559976,9558
39, , ,10011,3910011,Washington Court House City School District,00,PK,12, ,E,13985889,140261,+39.5388600,-083.4279379,2018,2017-2018,0.334025339614081,0.00148003480099886,9559
39, , ,04994,3904994,Sandy Valley Local School District,00,PK,12, ,E,187365222,125316,+40.6502261,-081.3086261,2018,2017-2018,0.837490813366022,0.0199622738699996,9560
39, , ,05058,3905058,Southeast Local School District,00,PK,12,E,E,304750842,476641,+40.7072285,-081.8273239,2018,2017-2018,1.35722971435803,0.0325231293035018,9561
39, , ,10003,3910003,Sidney City School District,00,PK,12, ,E,167094803,1039818,+40.2892035,-084.1316288,2018,2017-2018,0.958444501390479,0.0178071458864954,9562
39, , ,04977,3904977,Fairlawn Local School District,00,PK,12, ,E,145036852,212952,+40.2637428,-084.0740088,2018,2017-2018,0.584404748950161,0.0153778225055031,9563
39, , ,04453,3904453,North Ridgeville City School District,00,PK,12, ,E,60760272,372832,+41.3860001,-082.0247110,2018,2017-2018,0.332636600803567,0.00658083891450226,9564
39, , ,04459,3904459,Oberlin City School District,00,PK,12, ,E,93196837,520970,+41.2988658,-082.2078139,2018,2017-2018,0.501311759887116,0.0100750841985003,9565
39, , ,04811,3904811,Avon Local School District,00,PK,12, ,E,53889975,150096,+41.4451003,-082.0051085,2018,2017-2018,0.31490437213742,0.00582287478449657,9566
39, , ,04814,3904814,Columbia Local School District,00,PK,12, ,E,64522391,543251,+41.3005230,-081.9374182,2018,2017-2018,0.413938412308869,0.00699647262599577,9567
39, , ,04503,3904503,Wellsville Local School District,00,PK,12, ,E,25253901,283512,+40.6262121,-080.6594181,2018,2017-2018,0.295078089906588,0.00271822292300133,9568
39, , ,04582,3904582,Hillsdale Local School District,00,PK,12, ,E,245400271,3733174,+40.7751586,-082.2369634,2018,2017-2018,0.968816230810079,0.0265746105535033,9569
39, , ,04990,3904990,Northwest Local School District,00,PK,12,E,E,81966217,2075887,+40.9065887,-081.6023566,2018,2017-2018,0.56790265756667,0.00898150757299946,9570
39, , ,04371,3904371,Canton City School District,00,PK,12, ,E,43026740,556812,+40.8034893,-081.3763564,2018,2017-2018,0.407209851233403,0.00465095802249721,9571
39, , ,04987,3904987,Louisville City School District,00,PK,12, ,E,95332288,180673,+40.8579520,-081.2456531,2018,2017-2018,0.42348594110726,0.0102005556590006,9572
39, , ,05061,3905061,Edgerton Local School District,00,PK,12, ,E,178375461,829523,+41.4596189,-084.7206056,2018,2017-2018,0.651430224308429,0.0193108207824991,9573
39, , ,04552,3904552,Montpelier Exempted Village School District,00,PK,12, ,E,117172002,982011,+41.5682134,-084.6249611,2018,2017-2018,0.552492034370051,0.0127544204154975,9574
39, , ,04671,3904671,Central Local School District,00,PK,12, ,E,412734969,1335926,+41.3451830,-084.5828449,2018,2017-2018,0.991916628951758,0.0445465368720036,9575
39, , ,04939,3904939,Pandora-Gilboa Local School District,00,PK,12, ,E,175147636,648989,+41.0000543,-083.9480624,2018,2017-2018,0.655204368382616,0.0188142469235009,9576
39, , ,04579,3904579,Shawnee Local School District,00,PK,12, ,E,106013715,3334796,+40.7006276,-084.1809743,2018,2017-2018,0.59664949911093,0.0116511210620044,9577
39, , ,04577,3904577,Elida Local School District,00,PK,12, ,E,174705403,743058,+40.8042784,-084.1991081,2018,2017-2018,0.695087471793217,0.0187222647175016,9578
39, , ,10010,3910010,Miami Trace Local School District,00,PK,12, ,E,1035327154,1555409,+39.5649841,-083.4499853,2018,2017-2018,2.21853260793044,0.108675552013498,9579
39, , ,04515,3904515,Xenia Community City School District,00,PK,12, ,E,324777830,2108615,+39.6562152,-083.9264995,2018,2017-2018,1.33189674798149,0.0343051999665037,9580
39, , ,04726,3904726,Greeneview Local School District,00,PK,12, ,E,291155989,1126979,+39.6398141,-083.7411982,2018,2017-2018,1.18182657161261,0.0306701264325035,9581
39, , ,04762,3904762,Fairfield Local School District,00,PK,12, ,E,157736271,29004,+39.3185432,-083.5549393,2018,2017-2018,0.748732516903937,0.0164781351875023,9582
39, , ,04639,3904639,Clinton-Massie Local School District,00,PK,12, ,E,314382481,12280001,+39.4535677,-083.9768463,2018,2017-2018,1.18170129212884,0.0341821572235024,9583
39, , ,00537,3900537,Manchester Local School District,00,PK,12,E,E,296080921,3716164,+38.6416396,-083.7065860,2018,2017-2018,1.41653487607527,0.0310421723804947,9584
39, , ,05002,3905002,Hudson City School District,00,PK,12, ,E,76732921,691602,+41.2405303,-081.4482663,2018,2017-2018,0.46268551734474,0.00831632395400078,9585
39, , ,04391,3904391,East Liverpool City School District,00,PK,12, ,E,35125617,678100,+40.6416366,-080.5826223,2018,2017-2018,0.317895996198553,0.00381156526599945,9586
39, , ,04450,3904450,North Canton City School District,00,PK,12, ,E,39912925,0,+40.9055834,-081.3972918,2018,2017-2018,0.362866271114671,0.00426570168650184,9587
39, , ,04988,3904988,Marlington Local School District,00,PK,12, ,E,229400950,7178211,+40.9176528,-081.1808001,2018,2017-2018,0.925144433020967,0.0252883479129993,9588
39, , ,04905,3904905,Northern Local School District,00,PK,12, ,E,442341390,4601297,+39.8485275,-082.3067795,2018,2017-2018,1.2844315607324,0.0470386811669951,9589
39, , ,04699,3904699,New Albany-Plain Local School District,00,PK,12, ,E,57965459,771079,+40.0897283,-082.8071294,2018,2017-2018,0.76997739155758,0.00620274869450268,9590
39, , ,04801,3904801,Licking Valley Local School District,00,PK,12, ,E,277710381,2073249,+40.0902019,-082.2781476,2018,2017-2018,0.80299029938419,0.0295456067280023,9591
39, , ,04802,3904802,North Fork Local School District,00,PK,12, ,E,346908283,1974357,+40.2060510,-082.4155514,2018,2017-2018,1.23984030367494,0.036906210799503,9592
39, , ,04648,3904648,River View Local School District,00,PK,12, ,E,971604373,5446820,+40.2837155,-082.0256323,2018,2017-2018,2.20230105284407,0.103497635167503,9593
39, , ,04798,3904798,Johnstown-Monroe Local School District,00,PK,12, ,E,133309697,549937,+40.1505118,-082.6966326,2018,2017-2018,0.606719198081119,0.0141484134164945,9594
39, , ,04841,3904841,Elgin Local School District,00,PK,12, ,E,341419376,330073,+40.5441568,-083.2801936,2018,2017-2018,1.43211810855079,0.0363283701730009,9595
39, , ,04387,3904387,Delaware City School District,00,PK,12, ,E,90596173,2691053,+40.3166285,-083.0728812,2018,2017-2018,0.552261776397133,0.00988410395500166,9596
39, , ,04676,3904676,Olentangy Local School District,00,PK,12, ,E,233117175,14010960,+40.2061997,-083.0184429,2018,2017-2018,0.961442753496516,0.0261418696784989,9597
39, , ,04403,3904403,Gallipolis City School District,00,PK,12, ,E,253698066,5005927,+38.8097714,-082.2789163,2018,2017-2018,1.19459241896054,0.0268307066084926,9598
39, , ,04435,3904435,Massillon City School District,00,PK,12, ,E,34649117,364069,+40.7913157,-081.5322488,2018,2017-2018,0.440868069945946,0.00373571277900191,9599
39, , ,04983,3904983,Canton Local School District,00,PK,12, ,E,94351537,69017,+40.7456056,-081.3592663,2018,2017-2018,0.566965701573671,0.0100675154885022,9600
39, , ,04992,3904992,Perry Local School District,00,PK,12,E,E,62218888,492383,+40.7731117,-081.4634280,2018,2017-2018,0.41982107053568,0.00668911278249927,9601
39, , ,04523,3904523,Bridgeport Exempted Village School District,00,PK,12, ,E,42255653,379164,+40.0833564,-080.7970212,2018,2017-2018,0.442555129574169,0.00450199821950042,9602
39, , ,04599,3904599,St. Clairsville-Richland City School District,00,PK,12, ,E,200080382,2132456,+40.0802068,-080.9110448,2018,2017-2018,0.802510750920855,0.021351462913501,9603
39, , ,04448,3904448,New Philadelphia City School District,00,PK,12, ,E,183601482,1093060,+40.4436677,-081.5047111,2018,2017-2018,0.932732671861001,0.0196052900175002,9604
39, , ,05028,3905028,Indian Valley Local School District,00,PK,12, ,E,354213942,4288169,+40.3267352,-081.4415974,2018,2017-2018,1.47830741573959,0.0379932740280003,9605
39, , ,05030,3905030,Tuscarawas Valley Local School District,00,PK,12, ,E,244381199,2236953,+40.5885260,-081.3964548,2018,2017-2018,1.14596768954299,0.0262324920510017,9606
39, , ,05006,3905006,Springfield Local School District,00,PK,12,E,E,49676474,1518156,+41.0065131,-081.4385475,2018,2017-2018,0.514697317369104,0.00548032567950006,9607
39, , ,04652,3904652,Wynford Local School District,00,PK,12, ,E,433151176,1301416,+40.8410717,-083.0351277,2018,2017-2018,1.31522162124175,0.0463872429145016,9608
39, , ,04651,3904651,Colonel Crawford Local School District,00,PK,12, ,E,281412384,413329,+40.8060647,-082.8793741,2018,2017-2018,1.03130708918131,0.0300742262859977,9609
